itemID	itemNum
24641	3
28673	1
28674	1
28675	1
28676	1
28677	1
28678	1
16453	1
28680	1
28681	1
28682	1
28683	1
28684	1
28685	1
28686	1
28687	1
28688	1
28689	1
28690	1
28691	1
28692	1
28693	1
28694	1
28695	1
28696	1
28697	1
28698	1
28699	1
28700	1
28701	1
28702	1
28703	1
28704	1
28705	1
28706	1
28707	1
28708	1
28709	1
28710	1
28711	1
28712	1
28713	1
28714	1
28715	1
28716	1
28717	1
28718	1
28719	1
28720	1
28721	1
28722	1
28723	1
28724	1
28725	1
28726	1
28727	1
28728	1
28729	1
28730	1
28731	1
28732	1
28733	1
28734	1
28735	1
28736	1
28737	1
28738	1
28739	1
28740	1
28741	1
28742	1
28754	1
28744	1
28745	1
28746	1
28747	1
28748	1
28749	1
16453	1
28751	1
28752	1
28753	1
16453	1
16453	1
28756	1
28757	1
28758	1
16453	1
16453	1
28761	1
28762	1
28763	1
28764	1
16453	1
28766	1
16453	1
28768	1
28769	1
28770	1
28771	1
28772	1
28773	1
16453	1
28775	1
28776	1
28777	1
28778	1
28779	1
28780	1
28781	1
28782	1
28783	1
28784	1
28785	1
28786	1
28967	1
28972	1
28789	1
28790	1
28982	1
28792	1
28793	1
28794	1
28795	1
28796	1
28797	1
28798	1
28799	1
28800	1
28801	1
28802	1
28803	1
28804	1
28805	1
28806	1
28807	1
28808	1
28809	1
28810	1
28811	1
28812	1
28813	1
28814	1
28815	1
28816	1
28817	1
28818	1
28819	1
28820	1
28821	1
16453	1
28823	1
16453	1
16453	1
28826	1
28827	1
28828	1
28829	1
28830	1
28831	1
28832	1
28833	1
28834	1
28835	1
28836	1
28837	1
28838	1
28839	1
28840	1
28841	1
28842	1
28843	1
28844	1
28845	1
28846	1
28847	1
28848	1
28849	1
28850	1
28851	1
28852	1
28853	1
28854	1
28855	1
28856	1
28857	1
28858	1
28859	1
28860	1
28861	1
28862	1
28863	1
28864	1
28865	1
28866	1
28867	1
28868	1
28869	1
28870	1
28871	1
28872	1
28873	1
28874	1
28875	1
28876	1
28877	1
28878	1
28879	1
28880	1
28881	1
28882	1
28883	1
28884	1
28885	1
28886	1
28887	1
28888	1
28889	1
28890	1
16453	1
28892	1
28893	1
28894	1
28895	1
28896	1
28897	1
28898	1
28899	1
28900	1
28901	1
28902	1
28903	1
28904	1
28905	1
28906	1
28907	1
28908	1
28909	1
28910	1
28911	1
28912	1
28969	1
28970	1
28915	1
28916	1
28917	1
28918	1
28919	1
28920	1
28921	1
28922	1
28923	1
28924	1
28925	1
28926	1
28927	1
28928	1
28929	1
16453	1
28931	1
28932	1
28933	1
28934	1
28935	1
28936	1
28961	1
28963	1
28939	1
28940	1
28941	1
28942	1
28943	1
28944	1
28945	1
28946	1
28968	1
28985	1
28986	1
28987	1
28988	1
28959	1
28953	1
28954	1
28955	1
28956	1
28957	1
28980	1
28981	1
28965	1
28966	1
28973	1
28974	1
28975	1
28976	1
28977	1
28978	1
28979	1
28989	1
28983	1
28984	1
16416	1
2	1
46	1
4145	1
12299	1
12302	1
12305	1
12308	1
12311	1
4108	1
8204	1
4107	1
8203	1
12422	1
12427	1
8239	1
8205	1
12422	1
12421	1
16422	1
12422	1
99	1
16567	2
1	1
12500	1
12503	1
12506	1
12509	1
12364	1
12366	1
4114	1
4161	1
12353	1
12355	1
12357	1
12359	1
12488	1
12491	1
12494	1
12512	1
12515	1
8241	1
47	1
35	1
8209	1
12428	1
12388	1
1	1
4112	1
8208	1
4117	1
12300	1
12303	1
12306	1
12309	1
12312	1
12347	1
12349	1
12351	1
8243	1
1	1
8242	1
16424	1
115	1
4121	1
8212	1
8211	1
8210	1
12423	1
12501	1
12504	1
16548	1
16547	1
4146	1
12507	1
12510	1
1	1
1	1
1	1
1	1
1	1
219	1
8244	1
4147	1
192	1
12338	1
12489	1
12492	1
12495	1
4158	1
8214	1
12513	1
12516	1
1	1
12429	1
12301	1
12304	1
12307	1
12310	1
12313	1
1	1
8220	1
4127	1
16548	2
4150	1
8248	1
261	1
4151	1
171	1
12518	1
12497	1
12345	1
12346	1
12458	1
12354	1
12356	1
12358	1
12360	1
12365	1
12367	1
1	1
4152	1
16629	2
134	1
16388	1
8223	1
4129	1
12348	1
12350	1
12352	1
4118	1
1	1
1	1
1	1
235	1
1	1
1	1
1	1
1	1
1	1
1	1
8227	1
16387	2
221	1
16548	2
66	1
4153	1
8229	1
4133	1
16628	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
100	1
4159	1
28963	1
159	1
8233	1
4139	1
12490	1
12493	1
12496	1
12502	1
12505	1
12508	1
12511	1
12514	1
12517	1
16629	2
1	1
1	1
1	1
1	1
190	1
8257	1
23	1
28793	1
8258	1
8232	1
4137	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
12397	1
12400	1
12417	1
12398	1
12389	1
12423	1
12429	1
12424	1
12430	1
12498	1
12519	1
12425	1
12499	1
12520	1
12431	1
24670	1
24670	2
24658	1
24658	2
24663	1
24663	2
24671	1
24671	2
24672	1
24672	2
24673	1
24673	2
24666	1
24666	2
24660	1
24660	2
24661	1
24661	2
24664	1
24664	2
24659	1
24659	2
24662	1
24662	2
24665	1
24665	2
24667	1
24667	2
24668	1
24669	1
1	1
1	1
1	3
1	1
1	2
1	3
1	1
1	2
1	3
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
24644	1
24644	2
24644	3
16453	1
16453	2
16453	3
24648	1
24648	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
