id	en
Item_083	The Devil card will appear during Shuffle Time.
Item_084	The Tower card will appear during Shuffle Time.
Item_085	The Star card will appear during Shuffle Time.
Item_086	The Moon card will appear during Shuffle Time.
Item_087	The Sun card will appear during Shuffle Time.
Item_088	The Judgement card will appear during Shuffle Time.
Item_089	未使用
Item_08A	未使用
Item_08B	未使用
Item_08C	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_08D	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_08E	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_08F	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_090	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_091	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_092	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_093	The number of Major Arcana cards attainable in 1 day increases by 1.
Item_094	未使用
Item_095	未使用
Item_096	未使用
Item_097	未使用
Item_098	未使用
Item_099	未使用
Item_09A	未使用
Item_09B	未使用
Item_09C	未使用
Item_09D	未使用
Item_09E	未使用
Item_09F	未使用
Item_0A0	Brand-name, black-\nrimmed glasses that give off an air of intelligence.
Item_0A1	A headband with cat ears that can make anybody cute.
Item_0A2	Silly glasses with a fake nose attached that are sure to get a laugh.
Item_0A3	A pointed, red hat that feels like Christmas. For Santas in training.
Item_0A4	未使用
Item_0A5	未使用
Item_0A6	未使用
Item_0A7	未使用
Item_0A8	未使用
Item_0A9	未使用
Item_0AA	未使用
Item_0AB	未使用
Item_0AC	未使用
Item_0AD	未使用
Item_0AE	未使用
Item_0AF	未使用
Item_0B0	未使用
Item_0B1	未使用
Item_0B2	未使用
Item_0B3	未使用
Item_0B4	未使用
Item_0B5	未使用
Item_0B6	未使用
Item_0B7	未使用
Item_0B8	未使用
Item_0B9	未使用
Item_0BA	未使用
Item_0BB	未使用
Item_0BC	未使用
Item_0BD	未使用
Item_0BE	未使用
Item_0BF	未使用
Item_0C0	未使用
Item_0C1	未使用
Item_0C2	未使用
Item_0C3	未使用
Item_0C4	未使用
Item_0C5	未使用
Item_0C6	未使用
Item_0C7	未使用
Item_0C8	未使用
Item_0C9	未使用
Item_0CA	未使用
Item_0CB	未使用
Item_0CC	未使用
Item_0CD	未使用
Item_0CE	未使用
Item_0CF	未使用
Item_0D0	未使用
Item_0D1	未使用
Item_0D2	未使用
Item_0D3	未使用
Item_0D4	未使用
Item_0D5	未使用
Item_0D6	未使用
Item_0D7	未使用
Item_0D8	未使用
Item_0D9	未使用
Item_0DA	未使用
Item_0DB	未使用
Item_0DC	未使用
Item_0DD	未使用
Item_0DE	未使用
Item_0DF	未使用
Item_0E0	未使用
Item_0E1	未使用
Item_0E2	未使用
Item_0E3	未使用
Item_0E4	未使用
Item_0E5	未使用
Item_0E6	未使用
Item_0E7	未使用
Item_0E8	未使用
Item_0E9	未使用
Item_0EA	未使用
Item_0EB	未使用
Item_0EC	未使用
Item_0ED	未使用
Item_0EE	未使用
Item_0EF	未使用
Item_0F0	未使用
Item_0F1	未使用
Item_0F2	未使用
Item_0F3	未使用
Item_0F4	未使用
Item_0F5	未使用
Item_0F6	未使用
Item_0F7	未使用
Item_0F8	未使用
Item_0F9	未使用
Item_0FA	未使用
Item_0FB	未使用
Item_0FC	未使用
Item_0FD	未使用
Item_0FE	未使用
Item_0FF	未使用
