id	en
Item_068	A sharp sword blessed by a dragon god. For Junpei.
Item_069	未使用
Item_06A	Weaponized gloves that are simple and easy to use.
Item_06B	Gloves that were made from a powerful sword. For Sanada.
Item_06C	Gloves designed to overwhelm enemies with speed. For Sanada.
Item_06D	Weaponized gloves that double the user's critical rate. For Sanada.
Item_06E	Weaponized gloves with spurs like beast fangs. For Sanada.
Item_06F	Gloves that restore 1 HP upon death once per battle.
Item_070	Cute gloves made to resemble the Jack brothers.
Item_071	Weaponized gloves that strike with the power of a meteor. For Sanada.
Item_072	Gloves that instill a strong spirit in the wearer. For Sanada.
Item_073	Iron gloves that strengthen Strike attacks. For Sanada.
Item_074	Weaponized gloves with sharp blades. For Sanada.
Item_075	Magical gloves that suck the enemy's blood. For Sanada.
Item_076	Weaponized gloves that unleash fierce power. For Sanada.
Item_077	Gloves used by boxers. For Sanada.
Item_078	Weaponized gloves that specialize in destructive power. For Sanada.
Item_079	Weaponized gloves that are as light as air. For Sanada.
Item_07A	Gloves made with\nstate-of-the-art technology. For Sanada.
Item_07B	Weaponized gloves that are as hard as diamonds. For Sanada.
Item_07C	Gloves that are the center of numerous legends. For Sanada.
Item_07D	Weaponized gloves that temporarily boost the user's critical rate.
Item_07E	Sacred gloves that make punches stronger. For Sanada.
Item_07F	A mystic hand that changes attack affinity to Ice. For Sanada.
Item_080	Magical gloves that temporarily boost all stats. For Sanada.
Item_081	Fusion gloves suited for following up on previous attacks. For Sanada.
Item_082	未使用
Item_083	未使用
Item_084	Ceremonial gloves used to pray with punches. For Sanada.
Item_085	Gloves that house the soul of a fighter. For Sanada.
Item_086	Lightweight gloves meant for executing swift combos. For Sanada.
Item_087	Electrified gloves that change attack affinity Electric. For Sanada.
Item_088	Technical gloves that disrupt the opponent's pace. For Sanada.
Item_089	未使用
Item_08A	未使用
Item_08B	未使用
Item_08C	未使用
Item_08D	A sharp rapier designed for fighting Shadows.
Item_08E	A short spear made for swift handling. For Mitsuru.
Item_08F	A rapier that temporarily boosts Accuracy/Evasion. For Mitsuru.
Item_090	未使用
Item_091	A thrusting sword that changes attack affinity to Dark. For Mitsuru.
Item_092	A thrusting sword that can be used for fencing. For Mitsuru.
Item_093	A short spear that was used by a skilled warrior. For Mitsuru.
Item_094	A demonic thrusting sword made solely to inflict pain. For Mitsuru.
Item_095	A thrusting sword with a body curved like a snake. For Mitsuru.
Item_096	An old-looking sword that emits a noise that sounds like singing. For Mitsuru.
Item_097	A holy spear said to have repelled Satan. For Mitsuru.
Item_098	A foreign rapier whose sting distresses enemies. For Mitsuru.
Item_099	A thrusting sword befitting a noble. For Mitsuru.
Item_09A	A short sword made for defense. For Mitsuru.
Item_09B	A wavy sword that was used to kill a witch. For Mitsuru.
Item_09C	A beautiful thrusting sword that smells of roses. For Mitsuru.
Item_09D	A rapier that has been sharpened to the utmost. For Mitsuru.
Item_09E	A divine spear that strengthens Ice attacks. For Mitsuru.
Item_09F	An execution spear that temporarily boosts Attack. For Mitsuru.
Item_0A0	A jet-black short spear that strengthens magic attacks. For Mitsuru.
Item_0A1	A whip made of ice that changes attack affinity to Ice. For Mitsuru.
Item_0A2	A cold thrusting sword said to glaciate enemies. For Mitsuru.
Item_0A3	未使用
Item_0A4	未使用
Item_0A5	未使用
Item_0A6	未使用
Item_0A7	未使用
Item_0A8	A saber that emits an icy chill. For Mitsuru.
Item_0A9	A short spear that is elegant but deadly. For Mitsuru.
Item_0AA	An eerie thrusting sword that emits a mysterious light. For Mitsuru.
Item_0AB	A refined sword with a sophisticated aura. For Mitsuru.
Item_0AC	未使用
Item_0AD	A sinister short spear that changes attack affinity to Dark. For Mitsuru.
Item_0AE	未使用
Item_0AF	未使用
Item_0B0	A three-finger firing mechanism that uses the latest technologies.
Item_0B1	A six-stage, automatic firing mechanism. For Aigis.
Item_0B2	An 80mm caliber grenade launcher. For Aigis.
Item_0B3	A rifle that fires bullets powered by orgone energy. For Aigis.
Item_0B4	A cannon that fires off powerful blasts. For Aigis.
Item_0B5	A cannon with a uniquely long barrel. For Aigis.
Item_0B6	A firing mechanism that shoots poisonous bullets. For Aigis.
Item_0B7	A cannon that uses electromagnetism to fire iron slugs. For Aigis.
Item_0B8	A Vulcan cannon with an incredibly high rate of fire. For Aigis.
Item_0B9	A weapon that fires iron fists, like something out of a robot anime.
Item_0BA	The latest model of anti-Shadow rifle. For Aigis.
Item_0BB	A firearm loaded with special rounds that bewilder foes. For Aigis.
Item_0BC	A small but well-balanced rifle. For Aigis.
Item_0BD	A firearm that is said to burn away impurity. For Aigis.
Item_0BE	A cannon that generates annihilation between particles. For Aigis.
Item_0BF	A sacred gun that reduces the HP cost of physical skills by half. For Aigis.
Item_0C0	A grenade launcher that fires flash grenades. For Aigis.
Item_0C1	A firearm with power like a kiss from a god. For Aigis.
Item_0C2	A grenade launcher that launches icy grenades. For Aigis.
Item_0C3	A firearm that shoots special rounds with high force of impact. For Aigis.
Item_0C4	A robust firearm that shoots through resistances. For Aigis.
Item_0C5	A fusion gun that has no quirks and is easy to use. For Aigis.
Item_0C6	未使用
Item_0C7	未使用
Item_0C8	A gun that temporarily boosts Accuracy/Evasion of all allies. For Aigis.
Item_0C9	A sharp knife designed for fighting Shadows.
Item_0CA	A bone full of calcium that provides strength to those who chew it.
Item_0CB	A well-polished kunai. For Koromaru.
Item_0CC	A knife that is said to bring good fortune. For Koromaru.
Item_0CD	A lethal blade shaped like a crescent moon. For Koromaru.
Item_0CE	A kunai that was wielded by an assassin. For Koromaru.
Item_0CF	A knife used to break swords. For Koromaru.
Item_0D0	A pitch-black kunai that seems to reject light. For Koromaru.
Item_0D1	A kunai that was favored by a certain ninja. For Koromaru.
Item_0D2	A knife developed in a foreign country. For Koromaru.
Item_0D3	A blade as powerful as a fierce howl. For Koromaru.
Item_0D4	A thick, heavy knife. For Koromaru.
Item_0D5	A kunai that strengthens Slash attacks. For Koromaru.
Item_0D6	Raises Attack when on the receiving end of a Shift. For Koromaru.
Item_0D7	A tool that halves the hit rate of incoming attacks. For Koromaru.
Item_0D8	A fusion blade that strengthens Dark attacks. For Koromaru.
Item_0D9	未使用
Item_0DA	未使用
Item_0DB	A knife that temporarily boosts Attack. For Koromaru.
Item_0DC	A dagger that protects its user from misfortune. For Koromaru.
Item_0DD	A knife polished so thoroughly that it shines. For Koromaru.
Item_0DE	A kunai that changes attack affinity to Dark. For Koromaru.
Item_0DF	A blade that changes attack affinity to Wind. For Koromaru.
Item_0E0	A knife with thorough slicing ability. Should not be pointed at people.
Item_0E1	A demonic knife that strengthens Dark attacks. For Koromaru.
Item_0E2	An easy-to-use long spear designed for fighting Shadows.
Item_0E3	A magical spear that temporarily boosts Attack. For Amada.
Item_0E4	A long-handled weapon used during Europe's middle ages. For Amada.
Item_0E5	A long spear with a beautifully-shaped head. For Amada.
Item_0E6	A long spear that was used by a legendary king. For Amada.
Item_0E7	A sinister spear that is said to call forth death. For Amada.
Item_0E8	A common brush used for cleaning. Can also clean the area of Shadows.
Item_0E9	A long spear with superb piercing power. For Amada.
Item_0EA	A cross-shaped spear with fearsome cutting ability. For Amada.
Item_0EB	A renowned spear that is long and beautiful. For Amada.
Item_0EC	A long-handled weapon with a simple shape. For Amada.
Item_0ED	A long-handled weapon dipped in poison. For Amada.
Item_0EE	A long spear made in the Muromachi period. For Amada.
Item_0EF	A long spear that was favored by an ancient emperor. For Amada.
Item_0F0	A spear that protects the user from mental ailments. For Amada.
Item_0F1	A magical spear that changes attack affinity to Light. For Amada.
Item_0F2	A silver spear that changes attack affinity to Electric. For Amada.
Item_0F3	A trident imbued with the power of destruction and creation. For Amada.
Item_0F4	未使用
Item_0F5	未使用
Item_0F6	未使用
Item_0F7	A cross-shaped spear said to have belonged to royalty. For Amada.
Item_0F8	A special spear that is constantly surging with electricity. For Amada.
Item_0F9	A mystical spear that grants its user magical powers. For Amada.
Item_0FA	A ceremonial lance that changes attack affinity to Light. For Amada.
Item_0FB	A destructive battle-axe designed for fighting Shadows.
Item_0FC	A giant hammer that emits a ferocious aura. For Aragaki.
Item_0FD	A dangerous cudgel made by a psychopathic murderer. For Aragaki.
Item_0FE	It says, ''Front of School.'' It should probably be returned someday.
Item_0FF	A giant axe that was used for executions. For Aragaki.
Item_100	A rod that boasts significant strength. For Aragaki.
Item_101	未使用
Item_102	未使用
Item_103	未使用
Item_104	Temporarily boosts the user's critical rate. For Aragaki.
Item_105	A giant hammer blessed by the god of earth. For Aragaki.
Item_106	未使用
Item_107	A battle-axe that strengthens Strike attacks. For Aragaki.
Item_108	A large, metal hammer that can shatter the ground. For Aragaki.
Item_109	A sacred hammer that changes attack affinity to Electric. For Aragaki.
Item_10A	A staff that strengthens the first physical attack of each battle. For Aragaki.
Item_10B	未使用
Item_10C	未使用
Item_10D	未使用
Item_10E	未使用
Item_10F	User recovers SP when on the receiving end of a Shift. For Amada.
Item_110	未使用
Item_111	未使用
Item_112	未使用
Item_113	未使用
Item_114	Nothing is equipped.
Item_115	未使用
Item_116	未使用
Item_117	未使用
Item_118	A sharp one-handed sword designed for fighting Shadows.
Item_119	A powerful longbow designed for fighting Shadows.
Item_11A	A long, heavy great sword designed for fighting Shadows.
Item_11B	Tough weaponized gloves designed for fighting Shadows.
Item_11C	未使用
Item_11D	未使用
Item_11E	未使用
Item_11F	未使用
Item_120	未使用
Item_121	未使用
Item_122	A sword that changes attack affinity to Dark. For Makoto.
Item_123	This sword of legend... is a fake. The anger of being tricked turns into power.
Item_124	Medium likelihood to Repel physical attacks. For Makoto.
Item_125	A cursed sword seeped in blood. For Makoto.
Item_126	A sword that changes attack affinity to Light. For Makoto.
Item_127	未使用
Item_128	未使用
Item_129	未使用
Item_12A	未使用
Item_12B	未使用
Item_12C	未使用
Item_12D	未使用
Item_12E	未使用
Item_12F	未使用
Item_130	未使用
Item_131	未使用
Item_132	未使用
Item_133	未使用
Item_134	未使用
Item_135	未使用
Item_136	未使用
Item_137	未使用
Item_138	未使用
Item_139	未使用
Item_13A	未使用
Item_13B	未使用
Item_13C	未使用
Item_13D	未使用
Item_13E	未使用
Item_13F	未使用
Item_140	未使用
Item_141	未使用
Item_142	未使用
Item_143	未使用
Item_144	未使用
Item_145	未使用
Item_146	未使用
Item_147	未使用
Item_148	未使用
Item_149	未使用
Item_14A	未使用
Item_14B	未使用
Item_14C	未使用
Item_14D	未使用
Item_14E	未使用
Item_14F	未使用
Item_150	未使用
Item_151	未使用
Item_152	未使用
Item_153	未使用
Item_154	未使用
Item_155	未使用
Item_156	未使用
Item_157	未使用
Item_158	未使用
Item_159	未使用
Item_15A	未使用
Item_15B	未使用
Item_15C	未使用
Item_15D	未使用
Item_15E	未使用
Item_15F	未使用
Item_160	未使用
Item_161	未使用
Item_162	未使用
Item_163	未使用
Item_164	未使用
Item_165	未使用
Item_166	未使用
Item_167	未使用
Item_168	未使用
Item_169	未使用
Item_16A	未使用
Item_16B	未使用
Item_16C	未使用
Item_16D	未使用
Item_16E	未使用
Item_16F	未使用
Item_170	未使用
Item_171	未使用
Item_172	未使用
Item_173	未使用
Item_174	未使用
Item_175	未使用
Item_176	未使用
Item_177	未使用
Item_178	未使用
Item_179	未使用
Item_17A	未使用
Item_17B	未使用
Item_17C	未使用
Item_17D	未使用
Item_17E	未使用
Item_17F	未使用
Item_180	未使用
Item_181	未使用
Item_182	未使用
Item_183	未使用
Item_184	未使用
Item_185	未使用
Item_186	未使用
Item_187	未使用
Item_188	未使用
Item_189	未使用
Item_18A	未使用
Item_18B	未使用
Item_18C	未使用
Item_18D	未使用
Item_18E	未使用
Item_18F	未使用
Item_190	未使用
Item_191	未使用
Item_192	未使用
Item_193	未使用
Item_194	未使用
Item_195	未使用
Item_196	未使用
Item_197	未使用
Item_198	未使用
Item_199	未使用
Item_19A	未使用
Item_19B	未使用
Item_19C	未使用
Item_19D	未使用
Item_19E	未使用
Item_19F	未使用
Item_1A0	未使用
Item_1A1	未使用
Item_1A2	未使用
Item_1A3	未使用
Item_1A4	未使用
Item_1A5	未使用
Item_1A6	未使用
Item_1A7	未使用
Item_1A8	未使用
Item_1A9	未使用
Item_1AA	未使用
Item_1AB	未使用
Item_1AC	未使用
Item_1AD	未使用
Item_1AE	未使用
Item_1AF	未使用
Item_1B0	未使用
Item_1B1	未使用
Item_1B2	未使用
Item_1B3	未使用
Item_1B4	未使用
Item_1B5	未使用
Item_1B6	未使用
Item_1B7	未使用
Item_1B8	未使用
Item_1B9	未使用
Item_1BA	未使用
Item_1BB	未使用
Item_1BC	未使用
Item_1BD	未使用
Item_1BE	未使用
Item_1BF	未使用
Item_1C0	未使用
Item_1C1	未使用
Item_1C2	未使用
Item_1C3	未使用
Item_1C4	未使用
Item_1C5	未使用
Item_1C6	未使用
Item_1C7	未使用
Item_1C8	未使用
Item_1C9	未使用
Item_1CA	未使用
Item_1CB	未使用
Item_1CC	未使用
Item_1CD	未使用
Item_1CE	未使用
Item_1CF	未使用
Item_1D0	未使用
Item_1D1	未使用
Item_1D2	未使用
Item_1D3	未使用
Item_1D4	未使用
Item_1D5	未使用
Item_1D6	未使用
Item_1D7	未使用
Item_1D8	未使用
Item_1D9	未使用
Item_1DA	未使用
Item_1DB	未使用
Item_1DC	未使用
Item_1DD	未使用
Item_1DE	未使用
Item_1DF	未使用
Item_1E0	未使用
Item_1E1	未使用
Item_1E2	未使用
Item_1E3	未使用
Item_1E4	未使用
Item_1E5	未使用
Item_1E6	未使用
Item_1E7	未使用
Item_1E8	未使用
Item_1E9	未使用
Item_1EA	未使用
Item_1EB	未使用
Item_1EC	未使用
Item_1ED	未使用
Item_1EE	未使用
Item_1EF	未使用
Item_1F0	未使用
Item_1F1	未使用
Item_1F2	未使用
Item_1F3	未使用
Item_1F4	未使用
Item_1F5	未使用
Item_1F6	未使用
Item_1F7	未使用
Item_1F8	未使用
Item_1F9	未使用
Item_1FA	未使用
Item_1FB	未使用
Item_1FC	未使用
Item_1FD	未使用
Item_1FE	未使用
Item_1FF	未使用
