itemID	itemNum
24639	2
24639	3
24642	1
24642	2
24642	3
24641	1
24641	2
24641	3
28673	1
28674	1
28675	1
28676	1
28677	1
28678	1
16453	1
28680	1
28681	1
28682	1
28683	1
28684	1
28685	1
28686	1
28687	1
28688	1
28689	1
28690	1
28691	1
28692	1
28693	1
28694	1
28695	1
28696	1
28697	1
28698	1
28699	1
28700	1
28701	1
28702	1
28703	1
28704	1
28705	1
28706	1
28707	1
28708	1
28709	1
28710	1
28711	1
28712	1
28713	1
28714	1
28715	1
28716	1
28717	1
28718	1
28719	1
28720	1
28721	1
28722	1
28723	1
28724	1
28725	1
28726	1
28727	1
28728	1
28729	1
28730	1
28731	1
28732	1
28733	1
28734	1
28735	1
28736	1
28737	1
28738	1
28739	1
28740	1
28741	1
28742	1
28754	1
28744	1
28745	1
28746	1
28747	1
28748	1
28749	1
16453	1
28751	1
28752	1
28753	1
16453	1
16453	1
28756	1
28757	1
28758	1
16453	1
16453	1
28761	1
28762	1
28763	1
28764	1
16453	1
28766	1
16453	1
28768	1
28769	1
28770	1
28771	1
28772	1
28773	1
16453	1
28775	1
28776	1
28777	1
28778	1
28779	1
28780	1
28781	1
28782	1
28783	1
28784	1
28785	1
28786	1
28967	1
28972	1
28789	1
28790	1
28982	1
28792	1
28793	1
28794	1
28795	1
28796	1
28797	1
28798	1
28799	1
28800	1
28801	1
28802	1
28803	1
28804	1
28805	1
28806	1
28807	1
28808	1
28809	1
28810	1
28811	1
28812	1
28813	1
28814	1
28815	1
28816	1
28817	1
28818	1
28819	1
28820	1
28821	1
16453	1
28823	1
16453	1
16453	1
28826	1
28827	1
28828	1
28829	1
28830	1
28831	1
28832	1
28833	1
28834	1
28835	1
28836	1
28837	1
28838	1
28839	1
28840	1
28841	1
28842	1
28843	1
28844	1
28845	1
28846	1
28847	1
28848	1
28849	1
28850	1
28851	1
28852	1
28853	1
28854	1
28855	1
28856	1
28857	1
28858	1
28859	1
28860	1
28861	1
28862	1
28863	1
28864	1
28865	1
28866	1
28867	1
28868	1
28869	1
28870	1
28871	1
28872	1
28873	1
28874	1
28875	1
28876	1
28877	1
28878	1
28879	1
28880	1
28881	1
28882	1
28883	1
28884	1
28885	1
28886	1
28887	1
28888	1
28889	1
28890	1
16453	1
28892	1
28893	1
28894	1
28895	1
28896	1
28897	1
28898	1
28899	1
28900	1
28901	1
28902	1
28903	1
28904	1
28905	1
28906	1
28907	1
28908	1
28909	1
28910	1
28911	1
28912	1
28969	1
28970	1
28915	1
28916	1
28917	1
28918	1
28919	1
28920	1
28921	1
28922	1
28923	1
28924	1
28925	1
28926	1
28927	1
28928	1
28929	1
16453	1
28931	1
28932	1
28933	1
28934	1
28935	1
28936	1
28961	1
28963	1
28939	1
28940	1
28941	1
28942	1
28943	1
28944	1
28945	1
28946	1
28968	1
28985	1
28986	1
28987	1
28988	1
28959	1
28953	1
28954	1
28955	1
28956	1
28957	1
28980	1
28981	1
28965	1
28966	1
28973	1
28974	1
28975	1
28976	1
28977	1
28978	1
28979	1
28989	1
28983	1
28984	1
16416	1
2	1
46	1
4145	1
12299	1
12302	1
12305	1
12308	1
12311	1
4108	1
8204	1
4107	1
8203	1
12422	1
12427	1
8239	1
8205	1
12422	1
12421	1
16422	1
12422	1
99	1
16567	2
1	1
12500	1
12503	1
12506	1
12509	1
12364	1
12366	1
4114	1
4161	1
12353	1
12355	1
12357	1
12359	1
12488	1
12491	1
12494	1
12512	1
12515	1
8241	1
47	1
35	1
8209	1
12428	1
12388	1
1	1
4112	1
8208	1
4117	1
12300	1
12303	1
12306	1
12309	1
12312	1
12347	1
12349	1
12351	1
8243	1
1	1
8242	1
16424	1
115	1
4121	1
8212	1
8211	1
8210	1
12423	1
12501	1
12504	1
16548	1
16547	1
4146	1
12507	1
12510	1
1	1
1	1
1	1
1	1
1	1
219	1
8244	1
4147	1
192	1
12338	1
12489	1
12492	1
12495	1
4158	1
8214	1
12513	1
12516	1
1	1
12429	1
12301	1
12304	1
12307	1
12310	1
12313	1
1	1
8220	1
4127	1
16548	2
4150	1
8248	1
261	1
4151	1
171	1
12518	1
12497	1
12345	1
12346	1
12458	1
12354	1
12356	1
12358	1
12360	1
12365	1
12367	1
1	1
4152	1
16629	2
134	1
16388	1
8223	1
4129	1
12348	1
12350	1
12352	1
4118	1
1	1
1	1
1	1
235	1
1	1
1	1
1	1
1	1
1	1
1	1
8227	1
16387	2
221	1
16548	2
66	1
4153	1
8229	1
4133	1
16628	2
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
100	1
4159	1
28963	1
159	1
8233	1
4139	1
12490	1
12493	1
12496	1
12502	1
12505	1
12508	1
12511	1
12514	1
12517	1
16629	2
1	1
1	1
1	1
1	1
190	1
8257	1
23	1
28793	1
8258	1
8232	1
4137	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
12397	1
12400	1
12417	1
12398	1
12389	1
12423	1
12429	1
12424	1
12430	1
12498	1
12519	1
12425	1
12499	1
12520	1
12431	1
24670	1
24670	2
24658	1
24658	2
24663	1
24663	2
24671	1
24671	2
24672	1
24672	2
24673	1
24673	2
24666	1
24666	2
24660	1
24660	2
24661	1
24661	2
24664	1
24664	2
24659	1
24659	2
24662	1
24662	2
24665	1
24665	2
24667	1
24667	2
24668	1
24669	1
1	1
1	1
1	3
1	1
1	2
1	3
1	1
1	2
1	3
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
24644	1
24644	2
24644	3
16453	1
16453	2
16453	3
24648	1
24648	2
24644	5
24644	6
24644	7
24644	8
24644	9
24641	5
24641	6
24641	7
24641	8
24641	9
24639	5
24639	8
24639	10
24639	12
24639	15
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
16657	1
16658	1
16659	1
16660	1
16661	1
16662	1
16657	2
16658	2
16659	2
16660	2
16661	2
16662	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
49	1
350	1
351	1
76	1
366	1
367	1
117	1
382	1
383	1
150	1
398	1
399	1
180	1
414	1
415	1
219	1
430	1
431	1
229	1
446	1
447	1
323	1
462	1
463	1
4122	1
4277	1
4278	1
4165	1
4293	1
4294	1
4181	1
4309	1
4310	1
4260	1
4325	1
4326	1
8245	1
8332	1
8333	1
8267	1
8348	1
8349	1
8306	1
8364	1
8365	1
12588	1
12589	1
12590	1
12591	1
12592	1
12593	1
12594	1
12595	1
12596	1
12597	1
51	1
352	1
353	1
92	1
368	1
369	1
119	1
384	1
385	1
146	1
400	1
401	1
182	1
416	1
417	1
206	1
432	1
433	1
231	1
448	1
449	1
326	1
464	1
465	1
4125	1
4279	1
4280	1
4167	1
4295	1
4296	1
4183	1
4311	1
4312	1
4262	1
4327	1
4328	1
8218	1
8334	1
8335	1
8269	1
8350	1
8351	1
8312	1
8366	1
8367	1
12598	1
12599	1
12600	1
12601	1
12602	1
12603	1
12604	1
12605	1
12606	1
12607	1
53	1
354	1
355	1
356	1
87	1
370	1
371	1
372	1
121	1
386	1
387	1
388	1
154	1
402	1
403	1
404	1
184	1
418	1
419	1
420	1
208	1
434	1
435	1
436	1
234	1
450	1
451	1
452	1
335	1
466	1
467	1
468	1
4128	1
4281	1
4282	1
4283	1
4169	1
4297	1
4298	1
4299	1
4185	1
4313	1
4314	1
4315	1
4266	1
4329	1
4330	1
4331	1
8221	1
8336	1
8337	1
8338	1
8271	1
8352	1
8353	1
8354	1
8313	1
8368	1
8369	1
8370	1
12608	1
12609	1
12610	1
12611	1
12612	1
12613	1
12614	1
12615	1
12616	1
12617	1
55	1
357	1
358	1
359	1
89	1
373	1
374	1
375	1
123	1
389	1
390	1
391	1
155	1
405	1
406	1
407	1
187	1
421	1
422	1
423	1
210	1
437	1
438	1
439	1
237	1
453	1
454	1
455	1
339	1
469	1
470	1
471	1
4134	1
4284	1
4285	1
4286	1
4171	1
4300	1
4301	1
4302	1
4187	1
4316	1
4317	1
4318	1
4269	1
4332	1
4333	1
4334	1
8225	1
8339	1
8340	1
8341	1
8273	1
8355	1
8356	1
8357	1
8315	1
8371	1
8372	1
8373	1
12618	1
12619	1
12620	1
12621	1
12622	1
12623	1
12624	1
12625	1
12626	1
12627	1
65	1
360	1
361	1
362	1
102	1
376	1
377	1
378	1
133	1
392	1
393	1
394	1
152	1
408	1
409	1
410	1
194	1
424	1
425	1
426	1
220	1
440	1
441	1
442	1
248	1
456	1
457	1
458	1
341	1
472	1
473	1
474	1
4148	1
4287	1
4288	1
4289	1
4177	1
4303	1
4304	1
4305	1
4193	1
4319	1
4320	1
4321	1
4275	1
4335	1
4336	1
4337	1
8247	1
8342	1
8343	1
8344	1
8277	1
8358	1
8359	1
8360	1
8320	1
8374	1
8375	1
8376	1
12628	1
12629	1
12630	1
12631	1
12632	1
12633	1
12634	1
12635	1
12636	1
12637	1
57	1
363	1
364	1
365	1
91	1
379	1
380	1
381	1
125	1
395	1
396	1
397	1
170	1
411	1
412	1
413	1
188	1
427	1
428	1
429	1
213	1
443	1
444	1
445	1
239	1
459	1
460	1
461	1
342	1
475	1
476	1
477	1
4136	1
4290	1
4291	1
4292	1
4173	1
4306	1
4307	1
4308	1
4190	1
4322	1
4323	1
4324	1
4276	1
4338	1
4339	1
4340	1
8230	1
8345	1
8346	1
8347	1
8282	1
8361	1
8362	1
8363	1
8321	1
8377	1
8378	1
8379	1
12638	1
12639	1
12640	1
12641	1
12642	1
12643	1
12644	1
12645	1
12646	1
12647	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
