Heretic Goat	0
Shadow Tsuda	0
Shadow Isazuka	0
Midnight Queen	0
Shadow Hashisato	0
Shadow Isshiki	0
Shadow Asakura	0
Shadow Arita	0
Shadow Shimomi	0
Shadow Kishi	0
Shadow Odo	0
Shadow Takena	0
Shadow Naguri	0
Shadow Akitsu	0
Shadow Oda	0
Shadow Yoshioka	0
Wandering Reviver	0
Shadow Odo	0
Shadow Asakura	0
Bearer of the Scales	0
Shadow Mrs. Togo	0
Shadow Tsuboi	0
Former Noble	0
Thief of Tablets	0
Shadow Kiritani	0
Thunder Emperor	0
Missionary of Depravity	0
Heavenly Punisher	0
Dark Sun	0
RESERVE	0
Goddess of Life and Death	0
RESERVE	0
Scandalous Queen	0
Spear-wielding General	0
Pagan Savior	0
Bringer of Misfortune	0
Raging Bird God	0
Thunder Emperor	0
Spear-wielding General	0
Harlot of Desire	0
Bedside Brute	0
Monk of the Valley	0
Battle Fiend	0
Awakened God	0
Shadow Makigami	0
Chivalrous Guard	0
Corpse Bird	0
RESERVE	0
