RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Small Boilie	A bait for small fish. Can only catch small fish.
Medium Boilie	A bait for average fish. Can catch medium-sized fish.
Large Boilie	A bait for big fish. Can catch larger fish.
Top-class Boilie	Flavorful bait that can catch normal fish of any size.
Guardian Boilie	A bait specifically for the Guardian. No other fish will bite.
Big Bang Burger	The taste is Big Bang level! Restores 20 HP to all allies.
Saturn Fries	Fried potatoes with onion rings like Saturn. Restores 20 HP to one ally.
Earth Burger	Spring-only. Filled with Earth veggies. Restores 40 HP to all allies.
RESERVE	Unused
Moon Burger	Autumn-only. The egg looks like the moon. Restores 120 HP to all allies.
Supernova Burger	A new burger by the reborn Okumura Foods. Restores 200 HP to all allies.
Karaage King	So good it's practically royalty. Restores 10 HP to one ally.
Spring Fruit Pack	Spring-only. Filled with with fruits. Restores 80 HP to all allies.
Foreign Nikuman	Despite the name, it's a kebab. Restores 20 HP to one ally.
Phantom Wafers	Phantom Thieves snack. Restores 50 HP and cures ailments for one ally.
Soothing Soba	Cold Chinese noodles. Only available in summer. Restores 200 HP to one ally.
Agodashi Oden	Winter-only oden with rich flavor. Restores 50 HP to all allies.
Party in a Can	Canned food to be eaten as a group. Restores 40 HP to all allies.
Digital Camera	Digi-cam with latest tech. Take photos in any light. For the pro photographer.
Face Beautifier	A face massager that can slim your face quickly. For the rising star.
Laptop	A repaired laptop. It can connect to Shady Commodities.
RESERVE	Unused
Mini Dominion	A mini-sized Dominion figure.
Die-soujou	A figure of a dying Daisoujou.
Decked Decarabia	A Decarabia figure decked out with decals.
Gear Girimehkala	A Girimehkala figure equipped with random gear.
Kinky Kin-Ki	An eccentric Kin-ki figure.
Mossy Mothman	A Mothman figure attempting to recreate its fluffiness.
Movie 16 Ticket	Movie 16 Ticket
Lockpick	A tool that can open one locked treasure chest.
Perma-Pick	A tool that can open any number of locked treasure chests.
Reserve Ammo	(cut)
RESERVE	Unused
Treasure Trap	Increases the chances of encountering Treasure Demons in Palaces.
RESERVE	Unused
Red Fish	A small red fish.
Rough Carp	A scaly carp.
Tokyo Bitterling	An elegant bitterling.
Seven-Color Trout	An oily trout glimmering with seven colors.
White Carp	A carp that looks like it could flutter in the wind.
Treasure Trout	A trout that looks like it could sell at a high price.
Delish Bitterling	A bitterling with a superior taste.
Peerless Carp	A carp overflowing with power.
Ichigaya Guardian	The legendary fish serving as a protector god of the nation.
Adhesive Bandage	Your average adhesive bandage. Restores 20 HP to one ally.
RESERVE	Unused
Rejuvenating IV	Can only be used in safe places. Restores 100% HP to all allies.
Leblanc Coffee	Specialty drip coffee. Restores 30 SP to one ally.
RESERVE	Unused
RESERVE	Unused
Master Coffee	Specialty drip coffee. Restores 100 SP to one ally.
Decent Curry	Curry that almost rivals that of Leblanc's. Restores 20 SP to all allies.
Leblanc Curry	Recreates Boss's flavor perfectly. Restores 50 SP to all allies.
Master Curry	Curry that surpasses Boss's flavor. Restores 100 SP to all allies.
RESERVE	Unused
Shooting Card	Came with Star Forneus. An enthusiast would know its value.
Healing IV	Can only be used in safe places. Restores 50% HP to all allies.
Railroad Card	Came with Train of Life. An enthusiast would know its value.
Fighting Card	Came with Power Intuition. An enthusiast would know its value.
RESERVE	Unused
Boxing Card	Came with Punch Ouch. An enthusiast would know its value.
Gambling Card	Came with Gambla Goemon. An enthusiast would know its value.
Golf Card	Came with Golfer Sarutahiko. An enthusiast would know its value.
Social Thought	Broad compilation on modern social thought. May boost knowledge.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Batting Science	A thorough analysis of batting. Might help with your baseball skills.
Essence of Fishing	A book explaining the tricks of fishing. Now you can be a master!
Speed Reader	Easy-to-learn speed-reading techniques. Helps to increase your reading speed.
The Craft of Cinema	Comprehensive guide on increasing emotional depth on camera. For film buffs.
RESERVE	Unused
Chinese Sweets	A guidebook to enjoy the sweets found within Chinatown.
Theme Park Escort	A book to help men not get lost while visiting amusement parks.
The Great Thief	A novel based on Arsene. His clever tricks make you knowledgeable.
Pirate Legend	The tale of the fearless Captain Kidd. Reading this would build guts.
Zorro, the Outlaw	The story about Zorro, the gentleman bandit. Read to be a kind gentleman.
The Alluring Dancer	The passionate story of Carmen. For those looking to be charmed.
The Gallant Rogue	Ishikawa Goemon's tale. Experience the guts to defy those in power.
The Illusory Popess	The dynamic biography of Johanna. Awakens you to kindness.
Cry of Cthulhu	A book of fictitious mythos. The macabre world would help build guts.
Woman in the Dark	The story of Milady. Her changing faces helps to make you proficient.
The Hero with a Bow	The daring tales of Robin Hood. Reading this could help build your guts.
Medjed Menace	A book on the hacker group Medjed. Be knowledgeable about internet crimes.
The Art of Charm	Tips from a famous pickup artist. Learn the charm to hook up with someone.
Game Secrets	A compilation of tricks for every video game. Makes any game easy.
Lotto R	Ten random numbers for the year-round Mammoth lottery.
Lotto S	Ten consecutive numbers for the year-round Mammoth lottery.
Scratch Lottery	A scratcher ticket for the Mammoth lottery. Results are instantaneous.
Rakugo Collection	Unused
Classical Hits	Unused
Best of KGB49	Unused
Wraith	A moving story of a woman who can talk to ghosts. Gives you kindness.
Jail Break	A jail break drama. You will learn from their proficiency in sneaking.
Guy McVer	Adventures of a man who is proficient in jury rigging tools out of anything.
The Running Dead	A survival horror drama. Viewing the onslaught of zombies will build guts.
The X Folders	Investigators chase after supernatural cases. Gives you guts.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Vague	A fashion magazine for girls with unique tastes.
Nightlife Hotspots	A magazine showcasing date spots geared toward adults.
Nofeever Sheet	Sucks the heat out of your head. Cures Burn for one ally.
Hand Warmalizer	A heat pack to warm a chilled body. Cures Freeze for one ally.
Venus Salad	A fruit salad that's fit for a goddess. Restores 30 HP to one ally.
Sikkenine	Restores 50 HP to one ally and lowers Accuracy/Evasion.
Sikkenine A	Restores 100 HP to one ally and lowers Attack.
Sikkenine EX	Restores 200 HP to one ally and lowers Defense.
Wide Eye Drops	Eye drops that help you see straight. Cures Dizzy for one ally.
Donut-Worry	Donuts that bring relief. Cures Fear for one ally.
Mental Floss	Stimulates the memory from the gums. Cures Forget for one ally.
Hot and Sour Tea	A tea that blasts away drowsiness. Cures Sleep for one ally.
Balloons	A present from Shinya. Rabbit-shaped balloons from Destinyland.
Kommissbrot	Hardtack. Restores 10% SP to one ally and lowers Accuracy/Evasion.
Beef Patty Ration	Canned a while ago. Restores 10% SP to one ally and lowers Defense.
D Ration	Not a chocolate bar. Restores 10% SP to one ally and lowers Attack.
Veg. Stew Ration	Restores 50 HP and cures Hunger for one ally.
RESERVE	Unused
RESERVE	Unused
Durian Au Lait	Made from the king of fruits. Restores 10 HP to one ally.
Oh! Shiruko	So good it makes you say, "Whoa!" Restores 20 HP to one ally.
Chunky Potage	You can never drink all the kernels. Restores 20 HP to one ally.
Ultimate Amazake	Makes you think you're drunk. Restores 20 HP to one ally.
Udagawa Soda	Triple-filtered carbonated Shibuya water. Restores 30 HP to one ally.
Water of Rebirth	Blended with placenta. Restores 5 SP to one ally.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Strawberry Curry	Restores 100 HP to one ally. Lowers Defense/ Accuracy/Evasion.
Mayo Locust	Restores 100 HP to one ally. Lowers Attack/ Accuracy/Evasion.
Miso Starfish	Restores 100 HP to one ally. Lowers Attack and Defense.
Mystery Stew	No ingredients listed. Restores 30% SP to one ally. Lowers all stats.
Bitter Coffee	A very bitter coffee. Restores 30 SP to one ally.
Acidic Coffee	An extremely bitter coffee. Restores 30 SP to one ally.
Fire Curry	Almost like Leblanc's, but incredibly spicy. Restores 20 SP to all allies.
Blaze Curry	Just like Boss's, but incredibly spicy. Restores 50 SP to all allies.
Inferno Curry	Surpasses Boss's, but is extremely spicy. Restores 50 SP to all allies.
Ramen Bowl	A present from Ryuji. A fake food sample from a ramen shop in Ogikubo.
Night Pennant	A present from Kawakami. The night view from Seaside Park.
Nude Statue	A present from Yusuke. A replica of a sculpture at a museum.
Swan Boat	A present from Iwai. A miniature figure of a swan boat.
Skytree Lamp	A present from Chihaya. A 1/4000 scale Skytree- shaped lamp.
Giant Spatula	A present from Haru. A spatula from a monja shop that takes skill to use.
Idol Poster	A present from Ann. A poster of a top- running idol.
Star Stickers	A present from Yusuke. Glow- in-the-dark constellations, complete with a guide.
King Piece	A present from Hifumi. A giant wooden ornament of a king piece in shogi.
Hero Figure	A present from Futaba. A figure of a hero anybody would look up to.
Hamaya	A present from Yusuke. An arrow from Meiji Shrine that destroys evil.
I <3 Tokyo Shirt	A present from Futaba. A souvenir T-shirt printed in English.
Non-Static Gum	Gum that eases your body and soul. Cures Shock for one ally.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Kawakami's Chocolate	Handmade chocolate from Kawakami. Fully restores SP of one ally.
Takemi's Chocolate	Premium chocolate from Takemi. Fully restores SP of one ally.
Chihaya's Chocolate	Premium chocolate from Chihaya. Fully restores SP of one ally.
Ohya's Chocolate	Premium chocolate from Ohya. Fully restores SP of one ally.
Hifumi's Chocolate	Handmade chocolate from Hifumi. Fully restores SP of one ally.
Makoto's Chocolate	Premium chocolate from Makoto. Fully restores SP of one ally.
Haru's Chocolate	Handmade chocolate from Haru. Fully restores SP of one ally.
Ann's Chocolate	Premium chocolate from Ann. Fully restores SP of one ally.
Futaba's Chocolate	Handmade chocolate from Futaba. Fully restores SP of one ally.
Ryuji's Chocolate	Cheap chocolate from Ryuji. Restores 10 SP to one ally.
Sojiro's Chocolate	Cheap chocolate from Sojiro. Restores 10 SP to one ally.
Kumade	A present from Haru. A good luck charm sold at Tori no Ichi festival.
Shumai Cushion	A present from Makoto. A cushion based off of a Chinatown favorite.
Gi-Nyant Doll	A present from Makoto. A baseball team mascot found at Dome Town.
Sushi Teacup	A present from Ohya. A teacup printed with fish names, used at sushi bars.
Choco Fountain	A present from Ann. A millionth customer prize fountain.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Famidrive	This system is needed to play FD games.
RESERVE	Unused
Sheep Man Doll	A doll of a worried- looking sheep man.
Jam Bread	Bread with strawberry jam filling. Restores 20 HP to one ally.
Melon Pan	A limited product that rejuvenates. Revives one fallen ally to full HP.
Angel Tart	Christmas-only pastry. Revives one fallen ally to full HP.
Moon Dango	Autumn-only Japanese sweet. Restores 200 HP to one ally.
Mixed Nuts	A can full of a variety of nuts. Restores 40 HP to all allies.
Beni-Azuma	A sticky sweet potato low in fiber. Restores 10 SP to one ally.
Legendary Yaki-Imo	A winter-only roasted sweet potato. Restores 50 SP to one ally.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Moonlight Carrot	A hard-to-grow carrot. Fully restores SP of one ally.
Sun Tomato	A hard-to-grow tomato. Restores 100 SP to all allies.
Earth Beans	A hard-to-grow bean. Doubles the damage of physical attacks one time.
Star Onion	A hard-to-grow onion. Doubles the damage of magical attacks one time.
RESERVE	Unused
Ann Cream Puffs	Ann's takoyaki-style cream puffs. Restores 100 SP to one ally.
Makoto Donuts	Donuts that were made by Makoto. Restores 100 SP to one ally.
Sakura Amezaiku	Candy shaped like a cherry blossom. Restores 100 SP to one ally.
Sadayo Taiyaki	Kawakami's specially made taiyaki. Restores 100 SP to one ally.
Ryuji Dog	A gyoza hot dog Ryuji made. Restores 100 SP to one ally.
Amateur Curry	Unused
RESERVE	Unused
Broken Laptop	A broken laptop. It looks salvageable.
Imported Protein	Increases training efficiency. Restores 30% HP to one ally.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
Aquarium-a-Day	A guidebook that lists attractions in aquariums all over Tokyo.
Nakano Walker	A guidebook that covers popular and obscure spots alike.
Incense ST	Incense that imparts physical strength. Increases Persona's St by 1.
Incense MA	Incense that strengthens the heart. Increases Persona's Ma by 1.
Incense EN	Incense that imparts patience. Increases Persona's En by 1.
Incense AG	Incense that lightens your body. Increases Persona's Ag by 1.
Incense LU	Incense that imparts good fortune. Increases Persona's Lu by 1.
Ambergris ST	Quality incense that imparts physical strength. Increases Persona's St by 2.
Ambergris MA	Quality incense that strengthens the heart. Increases Persona's Ma by 2.
Ambergris EN	Quality incense that imparts patience. Increases Persona's En by 2.
Ambergris AG	Quality incense that lightens your body. Increases Persona's Ag by 2.
Ambergris LU	Quality incense that imparts good fortune. Increases Persona's Lu by 2.
Nirvana ST	Mystical incense that imparts physical strength. Increases Persona's St by 3.
Nirvana MA	Mystical incense that strengthens the heart. Increases Persona's Ma by 3.
Nirvana EN	Mystical incense that imparts patience. Increases Persona's En by 3.
Nirvana AG	Mystical incense that lightens your body. Increases Persona's Ag by 3.
