Ghillie Vest	Military fatigues that aid in survival skills.
RESERVE	RESERVE
RESERVE	RESERVE
Austere Haori	A haori with a pattern that calms the mind.
Yama Dress	A dress possessing powers of divination.
Rune Vest	A vest marked by ancient runes.
Brave Scarf	A scarf that fills you with courage.
Lucky Robe	A mystical robe that imparts good luck.
Super Lucky Robe	A mystical robe that imparts great luck.
RESERVE	RESERVE
RESERVE	RESERVE
Fluted Guard	Body armor made from thin, folded iron sheets.
Panzer Dress	A camouflage-patterned dress that looks sharp.
RESERVE	RESERVE
Measure Collar	A collar inspired by the Feng Shui measurer.
Old Vest	A gaudy, worn, leopard print vest.
Leopard Print Vest	A gaudy leopard print vest.
Old Pure Collar	An old collar fitting only the pure-hearted.
Pure Collar	A collar fitting only the pure-hearted.
Old Tights	Old black tights made with tough fabric.
Divine Black Tights	Black tights made with tough fabric.
RESERVE	RESERVE
RESERVE	RESERVE
Fireman Happi	A festive happi worn by firefighters.
Glaring Cape	A peculiar cape that clears the eyes.
Egoist Shirt	A garish shirt that guards from brainwashing.
Water Crown	Designed to look like a water droplet splash.
King Frost Cape	A regal cape that's cold to the touch.
King Frost Cape EX	The most regal of capes that's cold to the touch.
RESERVE	RESERVE
RESERVE	RESERVE
Kaiser Vest	A sturdy vest worn by emperors.
Tomoe's Doumaru	A light and sturdy belt worn by emperors.
RESERVE	RESERVE
Kampff Collar	A dark-colored collar that inspires the fighting spirit.
Old Wild Lion Scarf	An old scarf imbued with the soul of a dancing lion.
Wild Lion Scarf	A scarf imbued with the soul of a dancing lion.
Old Khamrai Tao	An old but frightening set of armor.
Khamrai Tao	A frightening set of armor.
Old Primate Vest	An old, light, wild vest with fur on it.
Primate Vest	A light, wild vest with fur on it.
RESERVE	RESERVE
RESERVE	RESERVE
Demon's Jacket	A durable jacket with a demonic design on it.
Cozy Dress	A warm dress that's good for the winter.
Akashic Shirt	A shirt that taps into all recorded memories.
Lyrical Scarf	A scarf made with a passionate red color.
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
Karna's Robe	Golden robes worn by an immortal hero.
Haten Robe	A very light robe that can pierce the heavens.
RESERVE	RESERVE
Sublime Collar	The world's most desired cat collar.
Old Sinful Bikini	An old, racy bikini that draws the eye.
Sinful Bikini	A racy bikini that draws the eye.
Old Underwear	Worn men's underwear. Fills one with courage.
Lucky Underwear	Men's printed underwear. Fills one with courage.
Old Infinity Scarf	Old scarf with a whirled vortex pattern.
Bottomless Scarf	Scarf with a whirled vortex pattern.
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
Scarf of Mercy	A scarf that wraps the wearer in compassion.
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
Immortal Vest	A legendary vest worn by the immortal divine law.
RESERVE	RESERVE
Old Black Tights	Worn tights imbued with terrifying magic.
Death's Black Tights	Tights that hide a terrifying magic.
Old Witch's Robe	An old, black outfit imbued with magic.
Lovely Witch's Robe	A black outfit imbued with magic.
Old Scale Scarf	An old scarf as tough as dragon's scales.
Dragon Scale Scarf	A scarf as tough as dragon's scales.
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
Tantric Oath	Armor guarding you from worldly desires.
Black Jacket	Protects its wearer from curses.
Official's Robe	Robes to help evade curses.
Tantric Oath R	Royal armor that wards away worldly desires.
RESERVE	RESERVE
Archangel Bra	Bra blessed by angels. Said to stop lightning.
RESERVE	RESERVE
High Archangel Bra	Extra-blessed; great at stopping lightning.
RESERVE	RESERVE
Black Wing Robe	Made of black feathers. Guards against radiation.
Black Wing Robe R	Made of royal feathers. Guards against radiation.
Dark Jacket	A pitch black jacket that protects against curses.
RESERVE	RESERVE
Official's Robe R	A royal robe to help evade curses.
Black Robe	A black robe with the power to transmutate.
RESERVE	RESERVE
Moonlight Robe R	A royal robe that emits a regal, soft glow.
Weird Wrap	A wrap that's awkward to wear and to look at.
Moonlight Robe	A robe that emits a soft glow.
Sirius Armor	Armor with a pentagram etching.
Sirius Armor EX	Regal armor with a pentagram etching.
Sooty Ladies' Armor	Women's equipment. Dusty; feudal design.
Sooty Boots	Equipment for cats. Dusty; feudal design.
Sooty Heavy Armor	Men's equipment. Dusty; feudal design.
Sooty Yorishiro	Men's equipment. Covered in paint stains.
Sooty Elder's Armor	Equipment for cats. Covered in paint stains.
Sooty Cheongsam	Women's equipment. Covered in paint stains.
Sooty Man's Armor	Men's equipment. Covered in gold smudges.
Sooty Cat's Armor	Equipment for cats. Covered in gold smudges.
Sooty Ogress' Gear	Women's equipment. Covered in gold smudges.
Sooty Wolf's Coat	Men's equipment. Full of sand.
Sooty Divine Armor	Women's equipment. Full of sand.
Sooty Snakeskin	Equipment for cats. Full of sand.
Sooty Astro Armor	Women's equipment. Covered in space dust.
Sooty Feather Coat	Equipment for cats. Covered in space dust.
Sooty Black Armor	Men's equipment. Covered in space dust.
Sooty Spotted Fur	Men's equipment. Sullied through gambling.
Sooty Horn	Equipment for cats. Sullied through gambling.
Sooty Grifter's Garb	Women's equipment. Sullied through gambling.
Sooty Lion's Mane	Equipment for cats. Sullied with corruption.
Sooty Monkey Fur	Men's equipment. Sullied with corruption.
Sooty Regalia	Women's equipment. Sullied with corruption.
Sooty Rogue's Garb	Women's equipment. Tainted with greed.
Sooty Bolt Armor	Men's equipment. Tainted with greed.
Sooty Gilded Collar	Equipment for cats. Tainted with greed.
Sooty Dancer's Garb	Men's equipment. Blindingly divine.
Sooty Dark Armor	Women's equipment. Blindingly divine.
Sooty Scale Armor	Equipment for cats. Blindingly divine.
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
RESERVE	RESERVE
Shining Vest	A vest for those with a positive outlook.
Tao Robe	A robe designed using taoist wisdom.
Philosophical Scarf	A scarf with an ideal world drawn on it.
Bodhi Haori	A haori painted with soothing colors.
Divine Guard	Solemn-looking armor blessed by a god.
Unio Dress	A thin dress that fills the body with a sense of unity.
Pleroma Collar	A mysterious collar full of radiant light.
RESERVE	RESERVE
Gambler's Shirt	A strange button-down shirt that seems lucky.
Immovable Shirt	A big shirt that imparts an unwavering spirit.
Vest of Life	A mysterious vest that fills you with vitality.
RESERVE	Unused
RESERVE	Unused
Nightwatch Armor	A breastplate worn by a night guard soldier.
Golden Vest	A bullet proof vest painted gold.
Robe of Hatred	A robe that seems to be cursed.
Space Suit	Protective wear worn by astronauts in space.
Golden Dress	Layered yellow dress imbued with the wind.
Starry Wisdom Vest	A divine vest created by ancient wisdom.
0x120	RESERVE
0x121	RESERVE
0x122	RESERVE
0x123	RESERVE
0x124	RESERVE
0x125	RESERVE
0x126	RESERVE
0x127	RESERVE
0x128	RESERVE
0x129	RESERVE
0x12A	RESERVE
0x12B	RESERVE
0x12C	RESERVE
