Spiral Hell Ring	A spiral ring with the great might of hell.
Grudge Ring	A ring with an aura of ill will.
Curse Ring	A ring with a curse placed on it.
Hex Ring	A ring with a hex placed on it.
Spiral Grudge Ring	A spiral ring with an aura of ill will.
Spiral Curse Ring	A spiral ring with a curse placed on it.
Spiral Hex Ring	A spiral ring with a hex placed on it.
Mighty Ring	A ring charged with divine ability.
Almighty Ring	A ring powered with divine ability.
Supreme Ring	A ring generating the most divine ability.
Atom Ring	A small ring charged by nuclear power.
Nuclear Ring	A ring powered by nuclear energy.
Reactor Ring	A ring generating nuclear power.
Spiral Atom Ring	A spiral ring charged by nuclear power.
Spiral Nuclear Ring	A spiral ring powered by nuclear energy.
Spiral Reactor Ring	A spiral ring generating nuclear power.
Dizzy Bangle	A wristband able to make one dizzy.
Spiral Dizzy Bangle	A spiral wristband able to make many dizzy.
Addle Bangle	A wristband that can confuse others.
Spiral Addle Bangle	A spiral wristband able to confuse many.
Fear Bangle	A wristband that can frighten others.
Retail Smile Mask	A grinning mask that can frighten many.
Forget Bangle	A wristband able to make one forgetful.
Spiral Forget Bangle	A spiral wristband able to make many forgetful.
Sleep Bangle	A wristband able to make one sleepy.
Spiral Sleep Bangle	A spiral wristband able to make many sleepy.
Rage Bangle	A wristband that can enrage others.
Spiral Rage Bangle	A spiral wristband that can enrage many.
Gloom Bangle	A wristband able to make one sad.
Spiral Gloom Bangle	A spiral wristband able to make many sad.
Brainwash Bangle	A wristband with brainwashing power.
Agitation Crown	A strange crown able to brainwash many.
Life Sapping Mask	A mask that steals the enemy's health.
Spirit Sapping Mask	A mask that steals the enemy's spirit.
Spirit Sense Mirror	A hand mirror that frightens those who see it.
Dark Spirit Mirror	A mirror that darkens the mood around you.
Spirit Camera	A camera that destroys those who are afraid.
Dark Flame Band	A ring with an ominous fire design.
Ardhanari Band	A wristband able to burn everything in sight.
Diamond Dust Lily	An artificial lily made with small particles of ice.
Frozen Crown	A crown with the power of ice.
Storm Sculpture	An evil god's sculpture that causes a storm.
Vacuum Crown	A crown with the power of wind.
Goddess Horn	An electrified horn that bears a goddess's face.
Thunder Charm	A charm with the power to call the thunder god.
Judgment Cross	A cross imbued with a god's judgment.
Spinning Crown	Unused
Cursed Ribbon	A white ribbon that bears a young girl's curse.
Crown of Death	Unused
Fire Dragon Horn	The horn of a fire dragon, imbued with heat.
Atomic Crown	A crown that houses nuclear power.
Black Viper Crown	A crown owned by one in need of justice.
Astral Crown	A crown with the power of the stars.
Psy Ring	A small ring charged by psychokinesis.
Karma Ring	A ring powered by psychokinesis.
Mystic Ring	A ring generating psychokinesis.
Spiral Psy Ring	A spiral ring charged by psychokinesis.
Spiral Karma Ring	A spiral ring powered by psychokinesis.
Spiral Mystic Ring	A spiral ring generating psychokinesis.
-	RESERVE
Dragon's Heart	A mystical stone that has the power of a dragon.
Psycho Blast Crown	A crown emanating psychokinesis.
Lunge Belt	A belt that lets you strike hard.
Assault Belt	A belt that lets you land a heavy blow.
Megaton Belt	A belt that lets you land a severe blow.
God's Hand Belt	A belt with the power of God's Hand.
Lucky Belt	A belt that allows a strong lucky hit.
Miracle Belt	A belt that allow a wearer to land a huge lucky hit.
Rush Belt	A belt that allows one to attack many times.
Gatling Belt	A belt that allows one to attack several times.
Cleave Belt	A belt that allows one to break things in half.
Giant Slice Belt	A belt that allows one to slice things open.
Brave Belt	A belt that allows a fearsome strike.
Sword Dance Belt	A belt that allows a fearsome sword dance.
Hassou Tobi Belt	Unused
Ayamur Belt	Unused
Cornered Belt	A belt that gives you a chance when cornered.
Rising Slash Belt	A belt that allows one to attack powerfully.
Deadly Fury Belt	A belt that allows one to attack fiercely.
Snap Belt	A belt embossed with snapping fingers.
Triple Shot Belt	A belt that has 3 bullets.
Special Shot Belt	A belt equipped with special bullets.
Magic Bullet Belt	A belt with bullets that have a rebel's soul.
Double Shot Belt	A belt that has 2 bullets.
Vajra Blast Belt	A belt that allows one to break anything.
Vorpal Blade Belt	A belt that allows one to cut and kill anything.
Vicious Strike Belt	A belt that allows one to slice through anything.
Heat Wave Belt	A belt that helps its wearer knock down anything.
Gigantomachia Belt	A belt that allows one to annihilate anything.
Brawler Belt	A dangerous belt worn in fistfights.
Swift Strike Belt	A belt that allows you to use your full potential.
Deathbound Belt	A belt that allows a terrifying attack.
Agneyastra Belt	A belt with the aura of an ancient weapon.
Double Fangs Belt	A belt with a pair of fangs attached to it.
Power Slash Belt	A belt that allows powerful slashes.
Tempest Slash Belt	A belt that allows many powerful slashes.
Myriad Slash Belt	A belt that allows a storm of slashes.
Sledgehammer Belt	The belt of a master maulman.
Skull Cracker Belt	A belt that helps to disorient an opponent.
Terror Claw Belt	A belt with a black cat design.
Headbutt Belt	A belt that allows one an amnesiac strike.
RESERVE	RESERVE
Dream Needle Belt	A belt that will knock one's lights out.
Hysterical Slap Belt	A belt designed to give a mean slap.
Negative Pile Belt	A belt with a rather depressing aura.
Brain Shaker Belt	A strange belt with a hypnotic design.
Flash Bomb Belt	A popular belt with a dazzling design.
Mind Slice Belt	A belt that makes others question your fashion sense.
Bloodbath Belt	A fearsome belt to scare your foes straight.
Memory Blow Belt	A belt that can impair one's memory.
RESERVE	RESERVE
Dormin Rush Belt	You snooze, you lose.
Oni-Kagura Belt	An infuriating belt made for annoying others.
Bad Beat Belt	A belt with a bleak, depressing aura.
Brain Buster Belt	A belt for persuading others.
Aid Charm	A charm charged with healing power.
Cure Charm	A charm powered by healing power.
Heal Charm	A charm generating healing power.
Spiral Aid Charm	A spiral charm charged with healing power.
Spiral Cure Charm	A spiral charm powered by healing power.
Spiral Heal Charm	Spiral charm generating healing power.
Revival Charm	A charm that gives life to the fallen.
Rejuvenate Charm	A powerful charm that gives life to the fallen.
Rosary of Purity	A rosary that saves many people through prayer.
Amrita Charm	A charm of spiritual water.
Spiral Amrita Charm	A spiral charm of spiritual water.
Salvation Crown	A divine crown that can save many people.
Alluring Belt	A belt for when you want all eyes on you.
Hidden Ring	A ring with the power to hide the wearer's existence.
Alarm Charm	A charm that helps one wake up.
Spiral Energy Charm	A spiral charm that can heal mental fatigue for all.
Energy Charm	A charm that can heal mental fatigue.
Baisudi Charm	A charm protecting from elemental afflictions.
Spiral Alarm Charm	A spiral charm that helps many wake up.
Spiral Baisudi Charm	A spiral charm protecting elemental afflictions for all.
Rasetsu Anklet	An anklet with an evil spirit's strength.
Vajra Anklet	An anklet with the power to increase the wearer's defense.
Cat Brooch	A brooch with the design of a swift cat.
Heat Riser Anklet	An anklet that makes one feel uplifted from within.
Spiral Rasetsu Anklet	A spiral anklet with an evil spirit's strength.
Spiral Vajra Anklet	A spiral anklet with the power to increase everyone's defense.
Spiral Idaten Anklet	A spiral anklet that can raise everyone's reflexes.
Savior Brooch	A brooch that increases stats when in a pinch.
Weak Anklet	An anklet able to make an enemy weak.
Feeble Anklet	An anklet that lowers an enemy's defenses.
Stalling Anklet	An anklet that slows reaction times.
Debilitate Anklet	An anklet that causes enemies to feel weak.
Spiral Weak Anklet	A spiral anklet able to make enemies weak.
Spiral Feeble Anklet	A spiral anklet that lowers an enemy's defenses.
Spiral Stalling Anklet	A spiral anklet that slows reaction times.
Dekunda Anklet	An anklet that relieves all from feeling powerless.
Calming Anklet	An anklet with the power to calm an enemy down.
Empowering Anklet	An anklet enhancing one's physical attacks.
Concentration Anklet	An anklet enhancing one's magical attacks.
Rebellion Anklet	An anklet that sharpens concentration.
Revolution Anklet	An anklet that sharpens concentration of many.
Magic Mirror Charm	A charm with the power to reflect magical attacks.
Phys Mirror Charm	A charm with the power to reflect physical attacks.
Immortal Charm	A charm that protects one from death.
Wall Break Charm	A charm that can break physical reflecting barriers.
Barrier Break Charm	A charm that can break magic reflecting barriers.
Anti-Fire Choker	A choker that shields one from fire.
Anti-Ice Choker	A choker that shields one from ice.
Anti-Elec Choker	A choker that shields one from electricity.
Anti-Wind Choker	A choker that shields one from the wind.
Fire Breaker Bell	A bell that breaks fire barriers.
Ice Breaker Bell	A bell that breaks ice barriers.
Wind Breaker Bell	A bell that breaks wind barriers.
Elec Breaker Bell	A bell that breaks electric barriers.
Anti-Nuke Choker	A choker that shields one from radiation.
Anti-Psy Choker	A choker that shields one from psychokinesis.
Nuke Breaker Bell	A bell that breaks nuclear barriers.
Psy Breaker Bell	A bell that breaks psychokinetic barriers.
0x1E2	RESERVE
Regent R	A royal gem that empowers its owner.
Queen's Necklace R	A royal necklace that uplifts the wearer's heart.
Stone of Scone R	A royal gem that raises the wearer's spirits.
Koh-i-Noor R	A royal crown that makes the wearer radiant.
Orlov R	A royal magical gem that brings calamity.
Emperor's Charm R	A royal magical gem with the power of an emperor.
Hope Diamond R	Royal gem said to be cursed, but healing.
Crystal Skull R	A royal magical gem that helps avoid magic skills.
Orichalcum	A magical metal that protects the holder.
Orichalcum R	A royal metal that protects the holder.
Gambler's Ring	A lucky ring worn by a famous gambler.
Dazzling Netsuke	A netsuke that is quite impressive.
Nuke Brooch	A brooch that houses nuclear power.
Starlight Glove	A crimson red glove that dances in starlight.
Moonlight Phones	A set of cool headphones.
Warden's Baton	The warden's favorite baton.
Feather Cape	Feathery cape that makes one harder to be hit.
Demonica Device	A device with a gun- enhancing app.
Camera Strap	A strap made for wearing a camera.
Unused Item	Unused Item
0x1F7	RESERVE
0x1F8	RESERVE
0x1F9	RESERVE
0x1FA	RESERVE
0x1FB	RESERVE
0x1FC	RESERVE
0x1FD	RESERVE
0x1FE	RESERVE
0x1FF	RESERVE
