Low Fear	BLANK
Panta Rhei	Severe Wind dmg to one foe.
Vacuum Wave	Severe Wind dmg to all foes.
Med Fear	BLANK
High Fear	BLANK
Low Forget	BLANK
Med Forget	BLANK
High Forget	BLANK
Low Brainwash	BLANK
Med Brainwash	BLANK
High Brainwash	BLANK
Thunder Reign	Severe Elec dmg to one foe. Chance of inflicting Shock.
Wild Thunder	Severe Elec dmg to all foes. Chance of inflicting Shock.
Low Sleep	BLANK
Med Sleep	BLANK
High Sleep	BLANK
Low Rage	BLANK
Med Rage	BLANK
High Rage	BLANK
Low Despair	BLANK
Med Despair	BLANK
Divine Judgement	Bless attack that reduces HP of one foe by 50%.
Samsara	High chance of Bless insta-kill to all foes.
High Despair	BLANK
Low All Ail	BLANK
Med All Ail	BLANK
High All Ail	BLANK
Adam Skill 1	BLANK
Revitalize Soul	BLANK
Grand Palm	BLANK
Full Force	BLANK
Demonic Decree	Curse attack that reduces HP of one foe by 50%.
Die For Me!	High chance of Curse insta-kill to all foes.
Support Plus 3	Activates Masukunda, Marakunda, and Matarunda.
Support Plus 2	Activates Masukunda and Marakunda.
Support Plus 1	Activates Masukunda.
Support Rate Up	Increases activation of Moral Support.
Atomic Flare	Severe Nuke dmg to one foe.
Cosmic Flare	Severe Nuke dmg to all foes.
Mindfulness	BLANK
Wakefulness	BLANK
Black Viper	Severe Almighty dmg to one foe.
Morning Star	Severe Almighty dmg to all foes.
Abyssal Eye	Severe Almighty dmg to all foes.
Champion's Cup	Restores med amount of HP and increases Attack for one ally for 3 turns.
Bleeding Dry Brush	Forms a barrier that can absorb one attack (except Almighty).
Vault Guardian	Increases Defense for all allies for 3 turns.
Wings of Wisdom	Cures all non-special ailments for all allies.
President's Insight	Next magical attack deals over double the damage for one ally.
Gambler's Foresight	Increases Agility for all allies for 3 turns.
Tyrant's Will	Next physical attack  deals over double the  damage for one ally.
Psi	Light Psy dmg to one foe.
Psio	Medium Psy dmg to one foe.
Psiodyne	Heavy Psy dmg to one foe.
Mapsi	Light Psy dmg to all foes.
Mapsio	Medium Psy dmg to all foes.
Mapsiodyne	Heavy Psy dmg to all foes.
Attack Position	BLANK
Psycho Force	Severe Psy dmg to one foe.
Psycho Blast	Severe Psy dmg to all foes.
Universal Power	BLANK
Lunge	Light Phys dmg to one foe.
Assault Dive	Heavy Phys dmg to one foe.
Megaton Raid	Severe Phys dmg to one foe.
God's Hand	Colossal Phys dmg to one foe.
Lunge	BLANK
Lucky Punch	Miniscule Phys dmg to one foe with high chance of Critical.
Miracle Punch	Medium Phys dmg to one foe with high chance of Critical.
Kill Rush	Light Phys dmg to one foe 1-3 times.
Gattling Blows	Light Phys dmg to one foe 3-4 times.
Piercing Strike	BLANK
Cleave	Light Phys dmg to one foe.
Giant Slice	Medium Phys dmg to one foe. Powers up after a Baton Pass.
Brave Blade	Colossal Phys dmg to one foe.
Sword Dance	Colossal Phys dmg to one foe with high chance of Critical.
Holy Benevolence	Revives all fallen allies to full HP.
Hassou Tobi	Light Phys dmg to all foes 8 times.
Ayamur	Medium Phys dmg to one foe 3 times with high Accuracy.
Death Scythe	Severe Phys dmg to one foe. Medium chance of Fear.
UNUSED	BLANK
NOT USED	BLANK
Cornered Fang	Medium Phys dmg to one foe. Powers up when surrounded.
Rising Slash	Heavy Phys dmg to one foe. Powers up after a Baton Pass.
Deadly Fury	Severe Phys dmg to one foe. Powers up after a Baton Pass.
Nuclear Crush	BLANK
Snap	Medium Gun dmg to one foe.
Triple Down	Light Gun dmg to all foes 3 times.
One-shot Kill	Severe Gun dmg to one foe with high chance of Critical.
Riot Gun	Severe Gun dmg to all foes.
Double Shot	Light Gun dmg to one foe 2 times.
Origin Light	BLANK
Vajra Blast	Medium Phys dmg to all foes.
Vorpal Blade	Severe Phys dmg to all foes.
NOT USED	BLANK
NOT USED	BLANK
NOT USED	BLANK
Vicious Strike	Medium Phys dmg to all foes.
Heat Wave	Heavy Phys dmg to all foes.
Gigantomachia	Colossal Phys dmg to all foes.
Swirling Psychokinesis	BLANK
Tyrant's Purge	BLANK
Mass Ball	BLANK
Rampage	Light Phys dmg to all foes 1-3 times.
Swift Strike	Miniscule Phys dmg to all foes 2-4 times.
Deathbound	Medium Phys dmg to all foes 1-2 times.
Agneyastra	Medium Phys dmg to all foes 1-3 times.
NOT USED	BLANK
Regeneration	BLANK
Rising Slash	Enemy-only Skill
Deadly Fury	Enemy-only Skill
Tyrant's Judgement	BLANK
Double Fangs	Light Phys dmg to one foe 2 times.
Power Slash	Medium Phys dmg to one foe.
Shapeless Guard	BLANK
Tempest Slash	Miniscule Phys dmg to one foe 3-5 times.
Myriad Slashes	Medium Phys dmg to one foe 2-3 times.
Amplify Force	BLANK
Amplify Magic	BLANK
Raining Seeds	BLANK
Energy Stream	BLANK
Flow	BLANK
Sledgehammer	Medium Phys dmg to one foe. Medium chance of Dizzy.
Skull Cracker	Medium Phys dmg to one foe. Medium chance of Confuse.
Terror Claw	Light Phys dmg to one foe. Medium chance of Fear.
Headbutt	Medium Phys dmg to one foe. Medium chance of Forget.
Stomach Blow	Heavy Phys dmg to one foe. Medium chance of Hunger.
Dream Needle	Light Gun dmg to one foe. Medium chance of Sleep.
Hysterical Slap	Medium Phys dmg to one foe. Medium chance of Rage.
Negative Pile	Heavy Phys dmg to one foe. Medium chance of Despair.
Brain Shake	Medium Phys dmg to one foe. Medium chance of Brainwash.
Attack	BLANK
Flash Bomb	Medium Phys dmg to all foes. Low chance of Dizzy.
Mind Slice	Medium Phys dmg to all foes. Low chance of Confuse.
Bloodbath	Heavy Phys dmg to all foes. Low chance of Fear.
Memory Blow	Light Phys dmg to all foes. Low chance of Forget.
Insatiable Strike	Heavy Phys dmg to all foes. Low chance of Hunger.
Dormin Rush	Medium Phys dmg to all foes. Low chance of Sleep.
Oni Kagura	Medium Phys dmg to all foes. Low chance of Rage.
Bad Beat	Medium Phys dmg to all foes. Low chance of Despair.
Brain Buster	Heavy Phys dmg to all foes. Low chance of Brainwash.
Laevateinn	Colossal Phys dmg to one foe.
Handgun	BLANK
Shotgun	BLANK
Slingshot	BLANK
Machine Gun	BLANK
Assault Rifle	BLANK
Revolver	BLANK
Grenade Launcher	BLANK
Laser Gun	BLANK
Antique Rifle	BLANK
Tyrant Stance	BLANK
Fighting Spirit	Next physical attack deals over double the damage for all allies.
Miracle Rush	Medium Phys dmg to all foes with high chance of Critical.
Checkmate	Decreases ATK/DEF/ Accuracy/Evasion for all foes.
Hyakka Ryouran	Increases ATK/DEF/ Accuracy/Evasion for all allies.
High Energy	Next magical attack deals over double the damage for all allies.
Ultimate Support	Ultimate support effect of strengthening/healing all allies may activate in battle.
Life Wall	Forms a barrier that reflects all attacks for all allies.
Rebellion Blade	Colossal Almighty dmg to one foe. Highly effective if foe is Downed.
Masquerade	Severe Phys dmg to one foe 2 times.
Guiding Tendril	Knockdown attack on all foes (only usable during an Ambush).
Dia	Restores low amount of HP to one ally.
Diarama	Restores medium amount of HP to one ally.
Diarahan	Fully restores HP to one ally.
Brave Step	Increases chance of Critical for all allies for 3 turns.
Maruki Punch	BLANK
Media	Restores low amount of HP to all allies.
Mediarama	Restores medium amount of HP to all allies.
Mediarahan	Fully restores HP to all allies.
Brutal Impact	BLANK
Cursed Strike	BLANK
Recarm	Revives one fallen ally to 50% HP.
Samarecarm	Revives one fallen ally to full HP.
Recarmdra	Fully restores HP of all allies. Reduces HP of caster to 1.
Sleuthing Instinct	BLANK
Sleuthing Mastery	BLANK
Amrita Drop	Cures all non-special ailments for one ally.
Amrita Shower	Cures all non-special ailments for all allies.
Holy Strike	BLANK
Salvation	Fully restores HP and cures non-special ailments for all allies.
Nuclear Strike	BLANK
Psychokinesis Strike	BLANK
Taunting Aura	Raises own chances of being targeted by foes.
Storm Punishment	BLANK
Concealment	Decreases chance of being targeted by foes.
Lightning Punishment	BLANK
Patra	Cures Dizzy/Forget/ Sleep/Hunger for one ally.
Punishing Hail	BLANK
Energy Shower	Cures Confuse/Fear/ Despair/Brainwash/ Rage for all allies.
Energy Drop	Cures Confuse/Fear/ Despair/Brainwash/ Rage for one ally.
Baisudi	Cures Burn/Freeze/Shock for one ally.
Me Patra	Cures Dizzy/Forget/ Sleep/Hunger for all allies.
Mabaisudi	Cures Burn/Freeze/Shock for all allies.
Charge Ball	BLANK
Concentrated Ball	BLANK
Inferno Punishment	BLANK
Tarukaja	Increases Attack for one ally for 3 turns.
Rakukaja	Increases Defense for one ally for 3 turns.
Sukukaja	Increases Accuracy/ Evasion for one ally for 3 turns.
Heat Riser	Increases ATK/DEF/ Accuracy/Evasion for one ally.
Gunfire Punishment	BLANK
Matarukaja	Increases Attack for all allies for 3 turns.
Marakukaja	Increases Defense for all allies for 3 turns.
Masukukaja	Increases Accuracy/ Evasion for all allies for 3 turns.
Thermopylae	Increases ATK/DEF/ Accuracy/Evasion for all allies when surrounded.
Guillotine Punishment	BLANK
Tarunda	Decreases Attack for one foe for 3 turns.
Rakunda	Decreases Defense for one foe for 3 turns.
Sukunda	Decreases Accuracy/ Evasion for one foe for 3 turns.
Debilitate	Decreases ATK/DEF/ Accuracy/Evasion for one foe.
Quadruple Summon	BLANK
Matarunda	Decreases Attack for all foes for 3 turns.
Marakunda	Decreases Defense for all foes for 3 turns.
Masukunda	Decreases Accuracy/ Evasion for all foes for 3 turns.
Analysis	BLANK
Analysis	BLANK
Dekunda	Removes all stat  debuffs for all allies.
Dekaja	Removes all stat buffs for all foes.
Explosion!	BLANK
Explosion!	BLANK
Sphinx Swipe	BLANK
Charge	Next physical attack  deals over double the damage.
Concentrate	Next magical attack  deals over double the damage.
Nose Dive	BLANK
Kill Reward Up	BLANK
Guard Reward Up	BLANK
Rebellion	Increases chance of Critical for one ally for 3 turns.
Revolution	Increases chance of Critical for all for 3 turns.
Make it Rain	BLANK
Special Guards	BLANK
Fake Artist's Grace	BLANK
Tetrakarn	A barrier that reflects physical attacks for one ally one time.
Makarakarn	A barrier that reflects magical attacks for one ally one time.
Tetraja	A barrier that nullifies an insta-kill for all allies one time.
Taste of Wrath	BLANK
True Fake	BLANK
Tetra Break	Negates Tetrakarn on all foes.
Makara Break	Negates Makarakarn on all foes.
Killshot of Love	BLANK
NOT USED	BLANK
NOT USED	BLANK
Fire Wall	Adds Fire resistance to one ally for 3 turns.
Ice Wall	Adds Ice resistance to one ally for 3 turns.
Elec Wall	Adds Elec resistance to one ally for 3 turns.
Wind Wall	Adds Wind resistance to one ally for 3 turns.
BLANK	BLANK
Fire Break	Negates Fire resistance of all foes. Cannot negate Fire Wall.
Ice Break	Negates Ice resistance of all foes. Cannot negate Ice Wall.
Wind Break	Negates Wind resistance of all foes. Cannot negate Wind Wall.
Elec Break	Negates Elec resistance of all foes. Cannot negate Elec Wall.
BLANK	BLANK
Trafuri	Guarantees escape from battle. Not all battles apply.
Traesto	Return to the entrance of the Metaverse.
Active Barrier	BLANK
Nuke Wall	Adds Nuke resistance to one ally for 3 turns.
Psy Wall	Adds Psy resistance to one ally for 3 turns.
Nuke Break	Negates Nuke resistance of all foes. Cannot negate Nuke Wall.
Psy Break	Negates Psy resistance of all foes. Cannot negate Psy Wall.
BLANK	BLANK
BLANK	BLANK
Flow	BLANK
All-out Lv 1	BLANK
All-out Lv 2	BLANK
All-out Lv 3	BLANK
Emergency Escape	BLANK
Attack	BLANK
Down Shot	BLANK
Summon	Summon one unit.
Call for Backup	BLANK
Outlaw Attack	BLANK
Barrage	BLANK
Follow Crush	BLANK
Follow Claw	BLANK
Follow Whip	BLANK
Follow Blade	BLANK
Follow Knuckle	BLANK
Follow Axe	BLANK
Follow Saber	BLANK
Dispose Item	BLANK
Heal Enemy	BLANK
Death (Despair)	BLANK
Member 1 Pursue Up	BLANK
Member 2 Pursue Up	BLANK
Member 3 Pursue Up	BLANK
Member 4 Pursue Up	BLANK
Member 5 Pursue Up	BLANK
Member 6 Pursue Up	BLANK
Member 7 Pursue Up	BLANK
Power Up Enemy	BLANK
Power Up Enemy	BLANK
Power Up Enemy	BLANK
Steal Info	Gives ability to view the attribute affinities of one foe.
Sup Matarukaja	Increases Attack for all allies for 3 turns.
Sup Marakukaja	Increases Defense for all allies for 3 turns.
Sup Masukukaja	Increases Accuracy/ Evasion for all allies for 3 turns.
Sup All Kaja	Increases ATK/DEF/ Accuracy/Evasion for all allies.
Sup Charge	Next attack deals over double the damage for all allies.
Sup HP +30%	Restores 50% HP to all allies.
Sup SP +10%	Restores 10% SP to all allies.
Sup Escape Route	Escape 100% successfully from all battles except for bosses.
Sup Third Eye	View how effective an attack will be when targeting a foe.
Subrecover HP	Restores 10% HP to backup members after battle.
Subrecover SP	Restores 1% SP to backup members after battle.
Analysis	Confirm affinities of enemies you have previously attacked.
Deep Analysis	Confirm affinities and skills of enemies you have previously attacked .
Full Analysis	Confirm enemy skills and all affinities, including those not yet attacked.
All-Out Attack	BLANK
Dust Flurry	Miniscule Wind dmg to all foes.
Tongue Whip	BLANK
Whip Strike	BLANK
Lustful Slurp	BLANK
Libido Boost	BLANK
Golden Knife	BLANK
Lick	BLANK
Gold Medal Spike	BLANK
Volleyball Assault	Miniscule Phys dmg to one foe 2-5 times.
Maelstrom	BLANK
Flame Dance	BLANK
Silent Snowscape	BLANK
Thunderclap	BLANK
Maeiga	BLANK
Hunger All	BLANK
Ocular Vulcan	BLANK
Missile Party	BLANK
Fear Gas	BLANK
Super VIP Form	BLANK
March of the Piggy	BLANK
Sphinx Swipe	BLANK
Wing Blast	BLANK
Rapid Ascent	BLANK
Sphinx Dive	BLANK
Dreadful Scream	BLANK
Bite	BLANK
Restore	BLANK
The Artist's Grace	BLANK
Work Order	BLANK
Sacrifice Order	BLANK
Selfless Devotion	BLANK
Penalty	BLANK
Coin Attack	BLANK
Severing Slash	BLANK
Gatling Gun	BLANK
Berserker Dance	BLANK
Roulette: HP	BLANK
Roulette: SP	BLANK
Roulette: Money	BLANK
Roulette: Support 1	BLANK
Roulette: Support 2	BLANK
Roulette: Support 3	BLANK
Beast King's Wrath	BLANK
Hunting Stance	BLANK
Arm of Destruction	BLANK
Gryphon's Breath	BLANK
Royal Wing Beam	BLANK
Cannon Fire	BLANK
Cannon Barrage	BLANK
Unholy Convergence	BLANK
Pyramid Blast	BLANK
Tyrant's Fist	BLANK
Tyrant's Glare	BLANK
Tyrant's Wave	BLANK
Fig Seed	Item: Recovers 20 HP
Medicine	Item: Recovers 100 HP
Ointment	Item: Recovers 200 HP
Antibiotic Gel	Item: Recovers 400 HP
Life Stone	Item: Recovers 30% HP
Bead	Item: Fully recovers HP
Value Medicine	Item: All recover 100 HP
Medical Kit	Item: All recover 200 HP
Maka Leaf	Item: All recover 400 HP
Bead Chain	Item: Fully recovers HP
Soul Drop	Item: Recovers 10 SP
Snuff Soul	Item: Recovers 50 SP
Chewing Soul	Item: Recovers 100 SP
Soul Food	Item: Fully Recovers SP
Revival Bead	Item: Revive
Balm of Life	Item: Revives with full HP
Royal Jelly	Item: Cures Mouse
Organic Herb	Unused Item
Disclose	Item: Cures Forget/Dizzy/Sleep
Tranquilizer	Item: Cures Confuse/Fear/Rage/ Despair/Brainwash
Kopi Luwak	Unused Item
Goho-M	Item: Return to Metaverse entrance
Vanish Ball	Item: Escape from battle
Soma	Item: Fully recovers HP and SP
Amrita Soda	Item: Cures all ailments except Down and KO
Hiranya	Item: Cures all ailments except Down and KO
Muscle Drink	Item: Recovers 30% HP for 1 ally, inflicts Rakunda and Tarukaja
Odd Morsel	Item: Recovers 30% HP for 1 ally, inflicts Sukunda and Tarukaja
Rancid Gravy	Item: Recovers 30% HP for 1 ally, inflicts Taranda and Sukukaja
Plume of Dusk	Item: When Joker is KO'd, fully recovers all allies
Magic Mirror	Item: A barrier that reflects all but Phys/Almighty
Physical Mirror	Item: A barrier that reflects Phys skills
Universe Ring	Item: Attack up for all allies
Sleipnir	Item: Evasion up for all allies
Obsidian Mirror	Item: Defense up for all allies
Purifying Water	Item: Attack up for all allies
Purifying Salt	Item: Negates stat debuffs for all allies
Firecracker	Item: 50 Fire damage
San-zun Tama	Item: 50 Fire damage
Ice Cube	Item: 50 Ice damage
Dry Ice	Item: 50 Ice damage
Pinwheel	Item: 50 Wind damage
Yashichi	Item: 50 Wind damage
Ball Lightning	Item: 50 Elec damage
Tesla Coil	Item: 50 Elec damage
Smart Bomb	Item: 100 Almighty damage
Segami Rice	Item: Bless insta-kill
Curse Paper	Item: Curse insta-kill
Flame Magatama	Item: 150 Fire damage
Wind Magatama	Item: 150 Wind damage
Freeze Magatama	Item: 150 Ice damage
Bolt Magatama	Item: 150 Elec damage
Homunculus	Item: Blocks an insta-kill attack
Removal Potion	BLANK
Kouga Ball	Item: 50 Bless damage
Makouha Ball	Item: 50 Bless damage
Eiga Ball	Item: 50 Curse damage
Maeiga Ball	Item: 50 Curse damage
Psio Ball	Item: 50 Psy damage
Mapsi Ball	Item: 50 Psy damage
Freila Ball	Item: 50 Nuke damage
Mafrei Ball	Item: 50 Nuke damage
Nuke Magatama	Item: 150 Nuke damage
Psy Magatama	Item: 150 Psy damage
Bless Magatama	Item: 150 Bless damage
Curse Magatama	Item: 150 Curse damage
Cooking	Item: Cures Hunger. Moderate HP recovery.
Snack	Item: Cures Hunger. Slight HP recovery.
Juice 1	Item: Recovers 10 HP for 1 ally
Juice 2	Item: Recovers 30 HP for 1 ally
Juice 3	Item: Recovers 5 SP for 1 ally
Juicer Bar 1	Item: Recovers 50 HP for 1 ally. Cures ailments.
Juicer Bar 2	Item: Recovers 30 HP for 1 ally. Cures Rage/Despair/ Brainwash/Confuse.
Juicer Bar 3	Item: Recovers 30 HP for 1 ally. Cures Burn/Freeze/Shock.
Juicer Bar 4	Item: Recovers 30 HP for 1 ally. Cures Dizzy/Forget/Sleep.
Health Drink 1	Item: Recovers 30 HP for 1 ally. Sukunda to self.
Health Drink 2	Item: Recovers 100 HP for 1 ally. Tarunda to self.
Health Drink 3	Item: Recovers 200 HP for 1 ally. Rakunda to self.
Canned Juice 1	Item: Recovers 100 HP for 1 ally. Rakunda/Sukunda to self.
Canned Juice 2	Item: Recovers 100 HP for 1 ally. Sukunda/Tarunda to self.
Canned Juice 3	Item: Recovers 100 HP for 1 ally. Tarunda/Rakunda to self.
Canned Juice 4	Item: Recovers 30% HP for 1 ally. Debilitate to self.
Military  Food 1	Item: Recovers 10% SP for 1 ally. Rakunda to self.
Military Food 2	Item: Recover 10% SP for 1 ally. Sukunda to self.
Military Food 3	Item: Recover 10% SP for 1 ally. Tarunda to self.
Drug Store 1	BLANK
Drug Store 2	BLANK
Drug Store 3	BLANK
Drug Store 4	BLANK
Drug Store 5	BLANK
Drug Store 6	Item: Recovers 10 HP
Drug Store 7	Item: Recovers 25 HP
Drug Store 8	Item: Recovers 50 HP
Drug Store 9	Item: Recovers 5 SP
Drug Store 10	Item: Recovers 25 SP
Drug Store 11	BLANK
Drug Store 12	BLANK
Special Coffee 1	BLANK
Special Coffee 2	BLANK
Double Fangs	BLANK
Twins Down Attack	BLANK
Caro Rod	BLANK
Caro Attack	BLANK
Megidolaon	BLANK
Rays of Control	BLANK
Rays of Control	BLANK
Rays of Control	BLANK
Rays of Control	BLANK
Arrow of Light	BLANK
Diffraction Arrow	BLANK
Light Edge	BLANK
Gathering Light	BLANK
Eternal Light	BLANK
Holy Change	BLANK
Distortion Wave	BLANK
Tough Law	BLANK
Frail Law	BLANK
New Creation	BLANK
Distortion Surge	BLANK
Arrow of Light	BLANK
Manifest Sword	BLANK
Manifest Gun	BLANK
Manifest Bell	BLANK
Sword of Judgment	BLANK
Capital Punishment	BLANK
Manifest Book	BLANK
Distorted Lust	BLANK
Gospel	BLANK
Distorted Wrath	BLANK
Distorted Vanity	BLANK
Song of Salvation	BLANK
Wrath of God	BLANK
Distorted Gluttony	BLANK
Distorted Envy	BLANK
Song of Placation	BLANK
Divine Apex	BLANK
Rays of Control	BLANK
Distorted Avarice	BLANK
Will of the People	BLANK
Rays of Control	BLANK
Moral Support	Casts various buffs on allies.
Active Support	Casts even more buffs on allies.
Mental Hack	Recognize the most effective choice in Demon Negotiations.
Emergency Shift	Swaps fallen ally with a backup member.
Final Guard	Chance of nullifying attacks directed at entire party.
Position Hack	Low chance of Hold Up at the start of battle except when ambushed.
Fitness Talk	View attribute affinities and skills when Analyzing.
Treasure Skimmer	Find out if a foe is carrying a rare item ahead of time.
Subrecover HP EX	Restores 20% HP to backup members after battle.
Subrecover SP EX	Restores 3% SP to backup members after battle.
Big Bang Treat	BLANK
Explosion!	BLANK
Explosion!	BLANK
Explosion!	BLANK
Big Bang Order	BLANK
Roulette Time	BLANK
Trip-Upper	Downs one foe.
Shot of Lust	Medium Almighty dmg to all foes.
Down Shot 2	BLANK
Down Shot 3	BLANK
Down Shot 4	BLANK
Electro Attack	Heavy dmg to one foe, ignoring affinities.
Sinful Shell	A bullet made from the Seven Deadly Sins. Can pierce even a god.
Follow Blade	BLANK
Summon	BLANK
Madara-Megido	BLANK
Curry Raku	BLANK
Enemy Benefit	BLANK
Diarahan	BLANK
Curry Suku	BLANK
Decoy Ball	BLANK
Super Decoy Ball	BLANK
Metabolic Wave	BLANK
Laevateinn	Colossal Phys dmg to one foe.
Desperation	BLANK
Call of Chaos	BLANK
Big Bang Challenge	BLANK
Grail Light 2	BLANK
Megidola	BLANK
Rage Transmission	BLANK
Hundred Slaps	BLANK
Distorted Pride	BLANK
Divine Punishment	BLANK
Will of the People	BLANK
Wind Cutter	BLANK
Shoot Up	BLANK
Executive Punch	BLANK
Megidolaon	BLANK
Vorpal Blade	BLANK
Megidolaon	BLANK
Big Bang Burger	BLANK
Earth Burger	BLANK
Mars Burger	BLANK
Moon Burger	BLANK
Saturn Burger	BLANK
Justine Attack	BLANK
Caroline Attack	BLANK
Curry Makara	BLANK
Curry Tetra	BLANK
Curry Endure	BLANK
Curry Charge	BLANK
Curry Concentrate	BLANK
Curry Heat Riser	BLANK
Magic Wall	Nullifies all magical attacks except Almighty for one ally.
Cadenza	Restores 50% HP and increases Accuracy/ Evasion for all allies.
Cross Slash	Heavy Phys dmg to one foe 2 times. High Accuracy.
Door of Hades	Heavy Almighty dmg to all foes. Medium chance of insta-kill.
Magatsu Mandala	Heavy Curse dmg to all foes. Chance of Confuse/Fear/Despair.
Shining Arrows	Light Bless dmg to all foes 4-8 times.
