Self-destruct	Unused
Self-destruct	Unused
Self-destruct	Unused
Life Drain	Allows you to learn the Almighty skill Life Drain.
Spirit Drain	Allows you to learn the Almighty skill Spirit Drain.
Life Leech	Unused
Spirit Leech	Unused
Foul Breath	Allows you to learn the Almighty skill Foul Breath.
Stagnant Air	Allows you to learn the Almighty skill Stagnant Air.
Ghastly Wail	Allows you to learn the Almighty skill Ghastly Wail.
Inferno	Allows you to learn the Fire skill Inferno.
Blazing Hell	Allows you to learn the Fire skill Blazing Hell.
Diamond Dust	Allows you to learn the Ice skill Diamond Dust.
Ice Age	Allows you to learn the Ice skill Ice Age.
Panta Rhei	Allows you to learn the Wind skill Panta Rhei.
Vacuum Wave	Allows you to learn the Wind skill Vacuum Wave.
Thunder Reign	Allows you to learn the Elec skill Thunder Reign.
Wild Thunder	Allows you to learn the Elec skill Wild Thunder.
Divine Judgment	Allows you to learn the Bless skill Divine Judgment.
Samsara	Unused
Demonic Decree	Allows you to learn the Curse skill Demonic Decree.
Die For Me!	Unused
Atomic Flare	Allows you to learn the Nuke skill Atomic Flare.
Cosmic Flare	Allows you to learn the Nuke skill Cosmic Flare.
Black Viper	Unused
Morning Star	Unused
Psi	Allows you to learn the Psy skill Psi.
Psio	Allows you to learn the Psy skill Psio.
Psiodyne	Allows you to learn the Psy skill Psiodyne.
Mapsi	Allows you to learn the Psy skill Mapsi.
Mapsio	Allows you to learn the Psy skill Mapsio.
Mapsiodyne	Allows you to learn the Psy skill Mapsiodyne.
Psycho Force	Allows you to learn the Psy skill Psycho Force.
Psycho Blast	Allows you to learn the Psy skill Psycho Blast.
Lunge	Allows you to learn the Physical skill Lunge.
Assault Dive	Allows you to learn the Physical skill Assault Dive.
Megaton Raid	Allows you to learn the Physical skill Megaton Raid.
God's Hand	Allows you to learn the Physical skill God's Hand.
Lucky Punch	Allows you to learn the Physical skill Lucky Punch.
Miracle Punch	Allows you to learn the Physical skill Miracle Punch.
Cleave	Allows you to learn the Physical skill Cleave.
Giant Slice	Allows you to learn the Physical skill Giant Slice.
Brave Blade	Allows you to learn the Physical skill Brave Blade.
Sword Dance	Allows you to learn the Physical skill Sword Dance.
Hassou Tobi	Unused
Ayamur	Unused
Cornered Fang	Allows you to learn the Physical skill Cornered Fang.
Rising Slash	Allows you to learn the Physical skill Rising Slash.
Deadly Fury	Allows you to learn the Physical skill Deadly Fury.
Snap	Allows you to learn the Gun skill Snap.
Triple Down	Allows you to learn the Gun skill Triple Down.
One-shot Kill	Allows you to learn the Gun skill One-shot Kill.
Riot Gun	Allows you to learn the Gun skill Riot Gun.
Vajra Blast	Allows you to learn the Physical skill Vajra Blast.
Vorpal Blade	Allows you to learn the Physical skill Vorpal Blade.
Vicious Strike	Allows you to learn the Physical skill Vicious Strike.
Heat Wave	Allows you to learn the Physical skill Heat Wave.
Gigantomachia	Allows you to learn the Physical skill Gigantomachia.
Rampage	Allows you to learn the Physical skill Rampage.
Swift Strike	Allows you to learn the Physical skill Swift Strike.
Deathbound	Allows you to learn the Physical skill Deathbound.
Agneyastra	Allows you to learn the Physical skill Agneyastra.
Double Fangs	Allows you to learn the Physical skill Double Fangs.
Tempest Slash	Allows you to learn the Physical skill Tempest Slash.
Myriad Slashes	Allows you to learn the Physical skill Myriad Slashes.
Sledgehammer	Allows you to learn the Physical skill Sledgehammer.
Skull Cracker	Allows you to learn the Physical skill Skull Cracker.
Terror Claw	Allows you to learn the Physical skill Terror Claw.
Headbutt	Allows you to learn the Physical skill Headbutt.
Stomach Blow	Unused
Dream Needle	Allows you to learn the Gun skill Dream Needle.
Hysterical Slap	Allows you to learn the Physical skill Hysterical Slap.
Negative Pile	Allows you to learn the Physical skill Negative Pile.
Brain Shake	Allows you to learn the Physical skill Brain Shake.
Flash Bomb	Allows you to learn the Physical skill Flash Bomb.
Mind Slice	Allows you to learn the Physical skill Mind Slice.
Bloodbath	Allows you to learn the Physical skill Bloodbath.
Memory Blow	Allows you to learn the Physical skill Memory Blow.
Insatiable Strike	Unused
Dormin Rush	Allows you to learn the Physical skill Dormin Rush.
Oni-Kagura	Allows you to learn the Physical skill Oni-Kagura.
Bad Beat	Allows you to learn the Physical skill Bad Beat.
Brain Buster	Allows you to learn the Physical skill Brain Buster.
Dia	Allows you to learn the healing skill Dia.
Diarama	Allows you to learn the healing skill Diarama.
Diarahan	Allows you to learn the healing skill Diarahan.
Media	Allows you to learn the healing skill Media.
Mediarama	Allows you to learn the healing skill Mediarama.
Mediarahan	Allows you to learn the healing skill Mediarahan.
Recarm	Allows you to learn the healing skill Recarm.
Samarecarm	Allows you to learn the healing skill Samarecarm.
Recarmdra	Unused
Amrita Drop	Allows you to learn the healing skill Amrita Drop.
Amrita Shower	Allows you to learn the healing skill Amrita Shower.
Mabaisudi	Allows you to learn the healing skill Mabaisudi.
Salvation	Allows you to learn the healing skill Salvation.
Patra	Allows you to learn the healing skill Patra.
Energy Shower	Allows you to learn the healing skill Energy Shower.
Energy Drop	Allows you to learn the healing skill Energy Drop.
Baisudi	Allows you to learn the healing skill Baisudi.
Me Patra	Allows you to learn the healing skill Me Patra.
Tarukaja	Allows you to learn the support skill Tarukaja.
Rakukaja	Allows you to learn the support skill Rakukaja.
Sukukaja	Allows you to learn the support skill Sukukaja.
Heat Riser	Allows you to learn the support skill Heat Riser.
Matarukaja	Allows you to learn the support skill Matarukaja.
Marakukaja	Allows you to learn the support skill Marakukaja.
Masukukaja	Allows you to learn the support skill Masukukaja.
Thermopylae	Allows you to learn the support skill Thermopylae.
Tarunda	Allows you to learn the support skill Tarunda.
Rakunda	Allows you to learn the support skill Rakunda.
Sukunda	Allows you to learn the support skill Sukunda.
Debilitate	Allows you to learn the support skill Debilitate.
Matarunda	Allows you to learn the support skill Matarunda.
Marakunda	Allows you to learn the support skill Marakunda.
Masukunda	Allows you to learn the support skill Masukunda.
Dekunda	Allows you to learn the support skill Dekunda.
Dekaja	Allows you to learn the support skill Dekaja.
Charge	Allows you to learn the support skill Charge.
Concentrate	Allows you to learn the support skill Concentrate.
Rebellion	Allows you to learn the support skill Rebellion.
Revolution	Allows you to learn the support skill Revolution.
Tetrakarn	Allows you to learn the support skill Tetrakarn.
Makarakarn	Allows you to learn the support skill Makarakarn.
Tetraja	Allows you to learn the support skill Tetraja.
Tetra Break	Allows you to learn the support skill Tetra Break.
Makara Break	Allows you to learn the support skill Makara Break.
Fire Wall	Allows you to learn the support skill Fire Wall.
Ice Wall	Allows you to learn the support skill Ice Wall.
Elec Wall	Allows you to learn the support skill Elec Wall.
Wind Wall	Allows you to learn the support skill Wind Wall.
Fire Break	Allows you to learn the support skill Fire Break.
Ice Break	Allows you to learn the support skill Ice Break.
Wind Break	Allows you to learn the support skill Wind Break.
Elec Break	Allows you to learn the support skill Elec Break.
BLANK	Unused
BLANK	Unused
Nuke Wall	Allows you to learn the support skill Nuke Wall.
Psy Wall	Allows you to learn the support skill Psy Wall.
Nuke Break	Allows you to learn the support skill Nuke Break.
Psy Break	Allows you to learn the support skill Psy Break.
Counter	Allows you to learn the passive skill Counter.
Counterstrike	Allows you to learn the passive skill Counterstrike.
High Counter	Allows you to learn the passive skill High Counter.
Endure	Allows you to learn the passive skill Endure.
Enduring Soul	Allows you to learn the passive skill Enduring Soul.
Dodge Bless	Allows you to learn the passive skill Dodge Bless.
Dodge Curse	Allows you to learn the passive skill Dodge Curse.
Survival Trick	Allows you to learn the passive skill Survival Trick.
Dodge Fire	Allows you to learn the passive skill Dodge Fire.
Evade Fire	Allows you to learn the passive skill Evade Fire.
Dodge Ice	Allows you to learn the passive skill Dodge Ice.
Evade Ice	Allows you to learn the passive skill Evade Ice.
Dodge Wind	Allows you to learn the passive skill Dodge Wind.
Evade Wind	Allows you to learn the passive skill Evade Wind.
Dodge Elec	Allows you to learn the passive skill Dodge Elec.
Evade Elec	Allows you to learn the passive skill Evade Elec.
Dodge Phys	Allows you to learn the passive skill Dodge Phys.
Evade Phys	Allows you to learn the passive skill Evade Phys.
Fire Boost	Allows you to learn the passive skill Fire Boost.
Fire Amp	Allows you to learn the passive skill Fire Amp.
Ice Boost	Allows you to learn the passive skill Ice Boost.
Ice Amp	Allows you to learn the passive skill Ice Amp.
Wind Boost	Allows you to learn the passive skill Wind Boost.
Wind Amp	Allows you to learn the passive skill Wind Amp.
Elec Boost	Allows you to learn the passive skill Elec Boost.
Elec Amp	Allows you to learn the passive skill Elec Amp.
Angelic Grace	Allows you to learn the passive skill Angelic Grace.
Divine Grace	Allows you to learn the passive skill Divine Grace.
Regenerate 1	Allows you to learn the passive skill Regenerate 1.
Regenerate 2	Allows you to learn the passive skill Regenerate 2.
Regenerate 3	Allows you to learn the passive skill Regenerate 3.
Invigorate 1	Allows you to learn the passive skill Invigorate 1.
Invigorate 2	Allows you to learn the passive skill Invigorate 2.
Invigorate 3	Allows you to learn the passive skill Invigorate 3.
Attack Master	Allows you to learn the passive skill Attack Master.
Auto-Mataru	Allows you to learn the passive skill Auto-Mataru.
Defense Master	Allows you to learn the passive skill Defense Master.
Auto-Maraku	Allows you to learn the passive skill Auto-Maraku.
Speed Master	Allows you to learn the passive skill Speed Master.
Auto-Masuku	Allows you to learn the passive skill Auto-Masuku.
Fast Heal	Allows you to learn the passive skill Fast Heal.
Insta-Heal	Allows you to learn the passive skill Insta-Heal.
Arms Master	Allows you to learn the passive skill Arms Master.
Spell Master	Allows you to learn the passive skill Spell Master.
Sharp Student	Allows you to learn the passive skill Sharp Student.
Apt Pupil	Allows you to learn the passive skill Apt Pupil.
Ali Dance	Allows you to learn the passive skill Ali Dance.
Firm Stance	Allows you to learn the passive skill Firm Stance.
Life Aid	Allows you to learn the passive skill Life Aid.
Victory Cry	Allows you to learn the passive skill Victory Cry.
Growth 1	Allows you to learn the passive skill Growth 1.
Growth 2	Allows you to learn the passive skill Growth 2.
Growth 3	Allows you to learn the passive skill Growth 3.
Unshaken Will	Allows you to learn the passive skill Unshaken Will.
Evade Bless	Allows you to learn the passive skill Evade Bless.
Evade Curse	Allows you to learn the passive skill Evade Curse.
BLANK	Unused
Resist Fire	Allows you to learn the passive skill Resist Fire.
Null Fire	Allows you to learn the passive skill Null Fire.
Repel Fire	Allows you to learn the passive skill Repel Fire.
Drain Fire	Allows you to learn the passive skill Drain Fire.
Resist Ice	Allows you to learn the passive skill Resist Ice.
Null Ice	Allows you to learn the passive skill Null Ice.
Repel Ice	Allows you to learn the passive skill Repel Ice.
Drain Ice	Allows you to learn the passive skill Drain Ice.
Resist Wind	Allows you to learn the passive skill Resist Wind.
Null Wind	Allows you to learn the passive skill Null Wind.
Repel Wind	Allows you to learn the passive skill Repel Wind.
Drain Wind	Allows you to learn the passive skill Drain Wind.
Resist Elec	Allows you to learn the passive skill Resist Elec.
Null Elec	Allows you to learn the passive skill Null Elec.
Repel Elec	Allows you to learn the passive skill Repel Elec.
Drain Elec	Allows you to learn the passive skill Drain Elec.
Resist Bless	Allows you to learn the passive skill Resist Bless.
Null Bless	Allows you to learn the passive skill Null Bless.
Repel Bless	Allows you to learn the passive skill Repel Bless.
Drain Bless	Allows you to learn the passive skill Drain Bless.
Resist Curse	Allows you to learn the passive skill Resist Curse.
Null Curse	Allows you to learn the passive skill Null Curse.
Repel Curse	Allows you to learn the passive skill Repel Curse.
Drain Curse	Allows you to learn the passive skill Drain Curse.
Resist Phys	Allows you to learn the passive skill Resist Phys.
Null Phys	Allows you to learn the passive skill Null Phys.
Repel Phys	Allows you to learn the passive skill Repel Phys.
Drain Phys	Allows you to learn the passive skill Drain Phys.
Ailment Boost	Allows you to learn the passive skill Ailment Boost.
Hama Boost	Allows you to learn the passive skill Hama Boost.
Mudo Boost	Allows you to learn the passive skill Mudo Boost.
Dizzy Boost	Allows you to learn the passive skill Dizzy Boost.
Confuse Boost	Allows you to learn the passive skill Confuse Boost.
Fear Boost	Allows you to learn the passive skill Fear Boost.
Forget Boost	Allows you to learn the passive skill Forget Boost.
Sleep Boost	Allows you to learn the passive skill Sleep Boost.
Rage Boost	Allows you to learn the passive skill Rage Boost.
Despair Boost	Allows you to learn the passive skill Despair Boost.
BLANK	Unused
Brainwash Boost	Allows you to learn the passive skill Brainwash Boost.
Resist Dizzy	Allows you to learn the passive skill Resist Dizzy.
Resist Confuse	Allows you to learn the passive skill Resist Confuse.
Resist Fear	Allows you to learn the passive skill Resist Fear.
Resist Forget	Allows you to learn the passive skill Resist Forget.
Resist Sleep	Allows you to learn the passive skill Resist Sleep.
Resist Rage	Allows you to learn the passive skill Resist Rage.
Resist Despair	Allows you to learn the passive skill Resist Despair.
BLANK	Unused
Resist Brainwash	Allows you to learn the passive skill Resist Brainwash.
Null Dizzy	Allows you to learn the passive skill Null Dizzy.
Null Confuse	Allows you to learn the passive skill Null Confuse.
Null Fear	Allows you to learn the passive skill Null Fear.
Null Forget	Allows you to learn the passive skill Null Forget.
Null Sleep	Allows you to learn the passive skill Null Sleep.
Null Rage	Allows you to learn the passive skill Null Rage.
Null Despair	Allows you to learn the passive skill Null Despair.
Null Brainwash	Allows you to learn the passive skill Null Brainwash.
Burn Boost	Allows you to learn the passive skill Burn Boost.
Freeze Boost	Allows you to learn the passive skill Freeze Boost.
Shock Boost	Allows you to learn the passive skill Shock Boost.
Fortified Moxy	Allows you to learn the passive skill Fortified Moxy.
Adverse Resolve	Allows you to learn the passive skill Adverse Resolve.
Last Stand	Allows you to learn the passive skill Last Stand.
Heat Up	Allows you to learn the passive skill Heat Up.
BLANK	Unused
Touch n' Go	Allows you to learn the passive skill Touch n' Go.
Climate Decorum	Allows you to learn the passive skill Climate Decorum.
Ambient Aid	Allows you to learn the passive skill Ambient Aid.
Gun Boost	Allows you to learn the passive skill Gun Boost.
Gun Amp	Allows you to learn the passive skill Gun Amp.
Trigger Happy	Allows you to learn the passive skill Trigger Happy.
Resist Nuke	Allows you to learn the passive skill Resist Nuke.
Null Nuke	Allows you to learn the passive skill Null Nuke.
Repel Nuke	Allows you to learn the passive skill Repel Nuke.
Drain Nuke	Allows you to learn the passive skill Drain Nuke.
Resist Psy	Allows you to learn the passive skill Resist Psy.
Null Psy	Allows you to learn the passive skill Null Psy.
Repel Psy	Allows you to learn the passive skill Repel Psy.
Drain Psy	Allows you to learn the passive skill Drain Psy.
Nuke Boost	Allows you to learn the passive skill Nuke Boost.
Nuke Amp	Allows you to learn the passive skill Nuke Amp.
Psy Boost	Allows you to learn the passive skill Psy Boost.
Psy Amp	Allows you to learn the passive skill Psy Amp.
Dodge Nuke	Allows you to learn the passive skill Dodge Nuke.
Evade Nuke	Allows you to learn the passive skill Evade Nuke.
Dodge Psy	Allows you to learn the passive skill Dodge Psy.
Evade Psy	Allows you to learn the passive skill Evade Psy.
Bless Boost	Allows you to learn the passive skill Bless Boost.
Bless Amp	Allows you to learn the passive skill Bless Amp.
Curse Boost	Allows you to learn the passive skill Curse Boost.
Curse Amp	Allows you to learn the passive skill Curse Amp.
Magic Ability	Allows you to learn the passive skill Magic Ability.
Fortify Spirit	Allows you to learn the passive skill Fortify Spirit.
Almighty Boost	Allows you to learn the passive skill Almighty Boost.
Almighty Amp	Allows you to learn the passive skill Almighty Amp.
Zenith Defense	Allows you to learn the passive skill Zenith Defense.
Soul Chain	Allows you to learn the passive skill Soul Chain.
BLANK	Allows you to learn the passive skill BLANK.
Kill Rush	Allows you to learn the Physical skill Kill Rush.
Gatling Blow	Allows you to learn the Physical skill Gatling Blow.
Double Shot	Allows you to learn the Gun skill Double Shot.
Power Slash	Allows you to learn the Physical skill Power Slash.
Death Scythe	Allows you to learn the Physical skill Death Scythe.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
Taunting Aura	Allows you to learn the support skill Taunting Aura.
Concealment	Allows you to learn the support skill Concealment.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
BLANK	Allows you to learn the passive skill BLANK.
Blank Card	A blank card with nothing written on it.
BLANK	Allows you to learn the trait skill Critical Atk Up.
BLANK	Allows you to learn the trait skill Ailment Dmg Up+.
BLANK	Allows you to learn the trait skill Insta-kill SP (Low).
BLANK	Allows you to learn the trait skill Insta-kill SP (Mid).
BLANK	Allows you to learn the trait skill Insta-kill SP (High).
BLANK	Allows you to learn the trait skill Technical Up.
BLANK	Allows you to learn the trait skill Technical Up+.
BLANK	Allows you to learn the trait skill Low HP Atk Up.
BLANK	Allows you to learn the trait skill Low HP Atk Up+.
BLANK	Allows you to learn the trait skill WEAK Hit Up.
BLANK	Allows you to learn the trait skill WEAK Hit Up+.
BLANK	Allows you to learn the trait skill Null Insta-kill.
BLANK	Allows you to learn the trait skill HP Cost -10%.
BLANK	Allows you to learn the trait skill HP Cost -25%.
Crit Atk Up 1	Allows you to learn the trait skill Crit Atk Up 1.
Crit Atk Up 2	Allows you to learn the trait skill Crit Atk Up 2.
Crit Atk Up 3	Allows you to learn the trait skill Crit Atk Up 3.
Crit Atk Up 4	Allows you to learn the trait skill Crit Atk Up 4.
Crit Atk Up STAR	Allows you to learn the trait skill Crit Atk Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
SP Recovery 1	Allows you to learn the trait skill SP Recovery 1.
SP Recovery 2	Allows you to learn the trait skill SP Recovery 2.
SP Recovery 3	Allows you to learn the trait skill SP Recovery 3.
SP Recovery 4	Allows you to learn the trait skill SP Recovery 4.
SP Recovery STAR	Allows you to learn the trait skill SP Recovery STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Ailment Up 1	Allows you to learn the trait skill Ailment Up 1.
Ailment Up 2	Allows you to learn the trait skill Ailment Up 2.
Ailment Up 3	Allows you to learn the trait skill Ailment Up 3.
Ailment Up 4	Allows you to learn the trait skill Ailment Up 4.
Ailment Up STAR	Allows you to learn the trait skill Ailment Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Magic Atk Cost 1	Allows you to learn the trait skill Magic Atk Cost 1.
Magic Atk Cost 2	Allows you to learn the trait skill Magic Atk Cost 2.
Magic Atk Cost 3	Allows you to learn the trait skill Magic Atk Cost 3.
Magic Atk Cost 4	Allows you to learn the trait skill Magic Atk Cost 4.
Magic Atk Cost STAR	Allows you to learn the trait skill Magic Atk Cost STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Phys HP Cost 1	Allows you to learn the trait skill Phys HP Cost 1.
Phys HP Cost 2	Allows you to learn the trait skill Phys HP Cost 2.
Phys HP Cost 3	Allows you to learn the trait skill Phys HP Cost 3.
Phys HP Cost 4	Allows you to learn the trait skill Phys HP Cost 4.
Phys HP Cost STAR	Allows you to learn the trait skill Phys HP Cost STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Single-Target Up 1	Allows you to learn the trait skill Single-Target Up 1.
Single-Target Up 2	Allows you to learn the trait skill Single-Target Up 2.
Single-Target Up 3	Allows you to learn the trait skill Single-Target Up 3.
Single-Target Up 4	Allows you to learn the trait skill Single-Target Up 4.
Single-Target Up STAR	Allows you to learn the trait skill Single-Target Up Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Army Might 1	Allows you to learn the trait skill Army Might 1.
Mult-Target Up 2	Allows you to learn the trait skill Mult-Target Up 2.
Mult-Target Up 3	Allows you to learn the trait skill Mult-Target Up 3.
Mult-Target Up 4	Allows you to learn the trait skill Mult-Target Up 4.
Mult-Target Up STAR	Allows you to learn the trait skill Mult-Target Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Phys Up 1	Allows you to learn the trait skill Phys Up 1.
Phys Up 2	Allows you to learn the trait skill Phys Up 2.
Phys Up 3	Allows you to learn the trait skill Phys Up 3.
Phys Up 4	Allows you to learn the trait skill Phys Up 4.
Phys Up STAR	Allows you to learn the trait skill Phys Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Magic Up 1	Allows you to learn the trait skill Magic Up 1.
Magic Up 2	Allows you to learn the trait skill Magic Up 2.
Magic Up 3	Allows you to learn the trait skill Magic Up 3.
Magic Up 4	Allows you to learn the trait skill Magic Up 4.
Magic Up STAR	Allows you to learn the trait skill Magic Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Baton Pass Up 1	Allows you to learn the trait skill Baton Pass Up 1.
Baton Pass Up 2	Allows you to learn the trait skill Baton Pass Up 2.
Baton Pass Up 3	Allows you to learn the trait skill Baton Pass Up 3.
Baton Pass Up 4	Allows you to learn the trait skill Baton Pass Up 4.
Baton Pass Up STAR	Allows you to learn the trait skill Baton Pass Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Ambush Up 1	Allows you to learn the trait skill Ambush Up 1.
Ambush Up 2	Allows you to learn the trait skill Ambush Up 2.
Ambush Up 3	Allows you to learn the trait skill Ambush Up 3.
Ambush Up 4	Allows you to learn the trait skill Ambush Up 4.
Ambush Up STAR	Allows you to learn the trait skill Ambush Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
1 More Up 1	Allows you to learn the trait skill 1 More Up 1.
1 More Up 2	Allows you to learn the trait skill 1 More Up 2.
1 More Up 3	Allows you to learn the trait skill 1 More Up 3.
1 More Up 4	Allows you to learn the trait skill 1 More Up 4.
1 More Up STAR	Allows you to learn the trait skill 1 More Up STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Ailment Multiplier 1	Allows you to learn the trait skill Ailment Multiplier 1
Ailment Multiplier 2	Allows you to learn the trait skill Ailment Multiplier 2.
Ailment Multiplier 3	Allows you to learn the trait skill Ailment Multiplier 3.
Ailment Multiplier 4	Allows you to learn the trait skill Ailment Multiplier 4.
Ailment Multiplier STAR	Allows you to learn the trait skill Ailment Multiplier STAR.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
BLANK	Allows you to learn the trait skill BLANK.
Phys Up (Low)	Allows you to learn the trait skill Phys Up (Low).
Phys Up (Mid)	Allows you to learn the trait skill Phys Up (Mid).
Phys Up (High)	Allows you to learn the trait skill Phys Up (High).
Heal Cost (Low)	Allows you to learn the trait skill Heal Cost (Low).
Heal Cost (Mid)	Allows you to learn the trait skill Heal Cost (Mid).
Heal Cost (High)	Allows you to learn the trait skill Heal Cost (High).
Magic Up (Low)	Allows you to learn the trait skill Magic Up (Low).
Magic Up (Mid)	Allows you to learn the trait skill Magic Up (Mid).
Magic Up (High)	Allows you to learn the trait skill Magic Up (High).
Phys Cost (Low)	Allows you to learn the trait skill Phys Cost (Low).
Phys Cost (Mid)	Allows you to learn the trait skill Phys Cost (Mid).
Phys Cost (High)	Allows you to learn the trait skill Phys Cost (High).
Magic Cost (Low)	Allows you to learn the trait skill Magic Cost (Low).
Magic Cost (Mid)	Allows you to learn the trait skill Magic Cost (Mid).
Magic Cost (High)	Allows you to learn the trait skill Magic Cost (High).
Technical Up (Low)	Allows you to learn the trait skill Technical Up (Low).
Technical Up (Mid)	Allows you to learn the trait skill Technical Up (Mid).
