Bloodstained Eyes	High chance of ally avoiding attacks by foes inflicted by ailments.
Will of the Sword	Triples effect of Charge/ Concentrate.
RESERVE	???
Circle of Sadness	Revives with 1 HP when KO'd. Usable 4 times per battle.
Bolstering Force	Increases Attack by 50% during 1 More.
God Maker	Increases chance of triggering ally's Persona traits.
Hazy Presence	Increases chance of triggering ally's Follow-Up attack.
Country Maker	Increases Attack/Defense based on Inmate Registry completion.
Grace of the Olive	Decreases HP/SP cost to 0 during 1 More.
Just Die	Decreases SP cost to 0 for insta-kill skills.
Blessed Spirit	Doubles amount of HP/SP restored to self.
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
Ultimate Vessel	Acquire bonus Traits when fusing with a Treasure Demon.
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
RESERVE	???
