id	en
MSG_0246	Return to the Desert of Doors.
MSG_0247	Prevents detection by enemies until entering battle or changing floors.
MSG_0248	Fully reveals the current floor and provides a shortcut to the next floor.
MSG_0249	Raises party's Defense and Accuracy/Evasion in the next battle.
MSG_0250	Inflicts Distress on all foes on the current floor.
MSG_0251	未使用251
MSG_0252	未使用252
MSG_0253	未使用253
MSG_0254	未使用254
MSG_0255	未使用255
MSG_0256	未使用256
MSG_0257	未使用257
MSG_0258	未使用258
MSG_0259	未使用259
MSG_0260	Restores 50% HP and raises Accuracy/Evasion for all allies.
MSG_0261	Deals medium Almighty damage to all foes. High chance of inflicting Down.
MSG_0262	Heavy Ice damage to all foes, ignoring resistances. Medium chance of Freeze.
MSG_0263	Next physical/magic attack will deal more than double damage for 1 ally.
MSG_0264	Deals severe Slash damage to all foes, ignoring resistances.
MSG_0265	Massive Almighty damage to all foes. High chance of inflicting an ailment.
MSG_0266	Ultimate Almighty damage to all foes, but reduces user's HP and SP to 1.
MSG_0267	Medium Pierce damage to all foes, ignoring resistances. High chance of crit.
MSG_0268	Heavy Dark damage to all foes, ignoring resistances. High chance of Charm.
MSG_0269	Massive Pierce damage to 1 foe, ignoring resistances. High chance of Fear.
MSG_0270	未使用270
MSG_0271	未使用271
MSG_0272	未使用272
MSG_0273	未使用273
MSG_0274	未使用274
MSG_0275	未使用275
MSG_0276	未使用276
MSG_0277	未使用277
MSG_0278	未使用278
MSG_0279	未使用279
MSG_0280	Deals severe Wind damage to 1 foe, ignoring resistances.
MSG_0281	Deals severe Slash damage to 1 foe, ignoring resistances.
MSG_0282	Heavy Elec damage to all foes, ignoring resistances. Low chance to Shock.
MSG_0283	Severe Ice damage to 1 foe, ignoring resistances. High chance to Freeze.
MSG_0284	Grants 1 random positive effect to all allies.
MSG_0285	Heavy Pierce dmg to all foes, ignoring resistances. Ignores orders for a time.
MSG_0286	Deals severe Light damage to 1 foe, ignoring resistances.
MSG_0287	Deals severe Dark damage to 1 foe, ignoring resistances.
MSG_0288	Deals severe Strike damage to 1 foe, ignoring resistances.
MSG_0289	Heavy Strike dmg to all foes, ignoring resistances. Ignores orders for a time.
MSG_0290	未使用290
MSG_0291	未使用291
MSG_0292	Next magic attack will deal more than double the damage for all allies.
MSG_0293	Massive Fire damage to 1 foe, ignoring resistances. Fully restores user's HP.
MSG_0294	Severe Elec damage to 1 foe, ignoring resistances. High chance of Shock.
MSG_0295	Massive Almighty damage to 1 foe and lowers all of their stats.
MSG_0296	Grants 1 random enhanced positive effect to all allies.
MSG_0297	Deals severe Pierce damage to 1 foe, ignoring resistances.
MSG_0298	Revives party, fully restores allies' HP, and will reflect 1 attack.
MSG_0299	Next physical attack will deal more than double the damage for all allies.
MSG_0300	Deals severe Strike damage to 1 foe, ignoring resistances.
MSG_0301	未使用301
MSG_0302	未使用302
MSG_0303	未使用303
MSG_0304	未使用304
MSG_0305	未使用305
MSG_0306	未使用306
MSG_0307	未使用307
MSG_0308	未使用308
MSG_0309	未使用309
MSG_0310	未使用310
MSG_0311	未使用311
MSG_0312	未使用312
MSG_0313	未使用313
MSG_0314	未使用314
MSG_0315	未使用315
MSG_0316	未使用316
MSG_0317	未使用317
MSG_0318	未使用318
MSG_0319	未使用319
MSG_0320	未使用320
MSG_0321	未使用321
MSG_0322	未使用322
MSG_0323	未使用323
MSG_0324	未使用324
MSG_0325	未使用325
MSG_0326	未使用326
MSG_0327	未使用327
MSG_0328	未使用328
MSG_0329	未使用329
MSG_0330	未使用330
MSG_0331	未使用331
MSG_0332	未使用332
MSG_0333	未使用333
MSG_0334	未使用334
MSG_0335	未使用335
MSG_0336	未使用336
MSG_0337	未使用337
MSG_0338	未使用338
MSG_0339	未使用339
MSG_0340	未使用340
MSG_0341	未使用341
MSG_0342	未使用342
MSG_0343	未使用343
MSG_0344	未使用344
MSG_0345	未使用345
MSG_0346	未使用346
MSG_0347	未使用347
MSG_0348	未使用348
MSG_0349	未使用349
MSG_0350	未使用350
MSG_0351	未使用351
MSG_0352	未使用352
MSG_0353	未使用353
MSG_0354	未使用354
MSG_0355	未使用355
MSG_0356	未使用356
MSG_0357	未使用357
MSG_0358	未使用358
MSG_0359	未使用359
MSG_0360	未使用360
MSG_0361	未使用361
MSG_0362	未使用362
MSG_0363	未使用363
MSG_0364	未使用364
MSG_0365	未使用365
MSG_0366	未使用366
MSG_0367	未使用367
MSG_0368	未使用368
MSG_0369	未使用369
MSG_0370	未使用370
MSG_0371	未使用371
MSG_0372	未使用372
MSG_0373	未使用373
MSG_0374	未使用374
MSG_0375	未使用375
MSG_0376	未使用376
MSG_0377	未使用377
MSG_0378	未使用378
MSG_0379	未使用379
MSG_0380	未使用380
MSG_0381	未使用381
MSG_0382	未使用382
MSG_0383	未使用383
MSG_0384	未使用384
MSG_0385	未使用385
MSG_0386	未使用386
MSG_0387	未使用387
MSG_0388	未使用388
MSG_0389	未使用389
MSG_0390	未使用390
MSG_0391	Unleashes the power within to seal Nyx.
MSG_0392	未使用392
MSG_0393	未使用393
MSG_0394	未使用394
MSG_0395	未使用395
MSG_0396	未使用396
MSG_0397	未使用397
MSG_0398	未使用398
MSG_0399	未使用399
MSG_0400	未使用400
MSG_0401	未使用401
MSG_0402	未使用402
MSG_0403	未使用403
MSG_0404	未使用404
MSG_0405	未使用405
MSG_0406	未使用406
MSG_0407	未使用407
MSG_0408	未使用408
MSG_0409	未使用409
MSG_0410	未使用410
MSG_0411	未使用411
MSG_0412	未使用412
MSG_0413	未使用413
MSG_0417	未使用417
MSG_0414	未使用414
MSG_0415	未使用415
MSG_0416	未使用416
MSG_0418	未使用418
MSG_0419	未使用419
MSG_0420	未使用420
MSG_0421	未使用421
MSG_0422	未使用422
MSG_0423	未使用423
MSG_0424	未使用424
MSG_0425	未使用425
MSG_0426	未使用426
MSG_0427	未使用427
MSG_0428	未使用428
MSG_0429	未使用429
MSG_0430	未使用430
MSG_0431	未使用431
MSG_0432	未使用432
MSG_0433	未使用433
MSG_0434	未使用434
MSG_0435	未使用435
MSG_0436	未使用436
MSG_0437	未使用437
MSG_0438	未使用438
MSG_0439	未使用439
MSG_0440	未使用440
MSG_0441	未使用441
MSG_0442	未使用442
MSG_0443	未使用443
MSG_0444	未使用444
MSG_0445	未使用445
MSG_0446	未使用446
MSG_0447	未使用447
MSG_0448	未使用448
MSG_0449	未使用449
MSG_0450	未使用450
MSG_0451	未使用451
MSG_0452	未使用452
MSG_0453	未使用453
MSG_0454	未使用454
MSG_0455	未使用455
MSG_0456	未使用456
MSG_0457	未使用457
MSG_0458	未使用458
MSG_0459	未使用459
MSG_0460	未使用460
MSG_0461	未使用461
MSG_0462	未使用462
MSG_0463	未使用463
MSG_0464	未使用464
MSG_0465	未使用465
MSG_0466	未使用466
MSG_0467	未使用467
MSG_0468	未使用468
MSG_0469	未使用469
MSG_0470	未使用470
MSG_0471	未使用471
MSG_0472	未使用472
MSG_0473	未使用473
MSG_0474	未使用474
MSG_0475	未使用475
MSG_0476	未使用476
MSG_0477	未使用477
MSG_0478	未使用478
MSG_0479	未使用479
MSG_0480	未使用480
MSG_0481	未使用481
MSG_0482	未使用482
MSG_0483	未使用483
MSG_0484	未使用484
MSG_0485	未使用485
MSG_0486	未使用486
MSG_0487	未使用487
MSG_0488	未使用488
MSG_0489	未使用489
MSG_0490	未使用490
MSG_0491	未使用491
MSG_0492	未使用492
MSG_0493	未使用493
MSG_0494	未使用494
MSG_0495	未使用495
MSG_0496	未使用496
MSG_0497	未使用497
MSG_0498	未使用498
MSG_0499	未使用499
MSG_0500	未使用500
MSG_0501	未使用501
MSG_0502	未使用502
MSG_0503	未使用503
MSG_0504	未使用504
MSG_0505	未使用505
MSG_0506	未使用506
MSG_0507	未使用507
MSG_0508	未使用508
MSG_0509	未使用509
MSG_0510	未使用510
MSG_0511	未使用511
MSG_0512	未使用512
MSG_0513	未使用513
MSG_0514	未使用514
MSG_0515	未使用515
MSG_0516	未使用516
MSG_0517	未使用517
MSG_0518	未使用518
MSG_0519	未使用519
MSG_0520	未使用520
MSG_0521	未使用521
MSG_0522	未使用522
MSG_0523	未使用523
MSG_0524	未使用524
MSG_0525	未使用525
MSG_0526	未使用526
MSG_0527	未使用527
MSG_0528	未使用528
MSG_0529	未使用529
MSG_0530	未使用530
MSG_0531	未使用531
MSG_0532	未使用532
MSG_0533	未使用533
MSG_0534	未使用534
MSG_0535	未使用535
MSG_0536	未使用536
MSG_0537	未使用537
MSG_0538	未使用538
MSG_0539	未使用539
MSG_0540	未使用540
MSG_0541	未使用541
MSG_0542	未使用542
MSG_0543	未使用543
MSG_0544	未使用544
MSG_0545	未使用545
MSG_0546	未使用546
MSG_0547	未使用547
MSG_0548	未使用548
MSG_0549	未使用549
MSG_0550	未使用550
MSG_0551	未使用551
MSG_0552	未使用552
MSG_0553	未使用553
MSG_0554	未使用554
MSG_0555	未使用555
MSG_0556	未使用556
MSG_0557	未使用557
MSG_0558	未使用558
MSG_0559	未使用559
MSG_0560	未使用560
MSG_0561	未使用561
MSG_0562	未使用562
MSG_0563	未使用563
MSG_0564	未使用564
MSG_0565	未使用565
MSG_0566	未使用566
MSG_0567	未使用567
MSG_0568	未使用568
MSG_0569	未使用569
MSG_0570	未使用570
MSG_0571	未使用571
MSG_0572	未使用572
MSG_0573	未使用573
MSG_0574	未使用574
MSG_0575	未使用575
MSG_0576	未使用576
MSG_0577	未使用577
MSG_0578	未使用578
MSG_0579	未使用579
MSG_0580	未使用580
MSG_0581	未使用581
MSG_0582	未使用582
MSG_0583	未使用583
MSG_0584	未使用584
MSG_0585	未使用585
MSG_0586	未使用586
MSG_0587	未使用587
MSG_0588	未使用588
MSG_0589	未使用589
MSG_0590	未使用590
MSG_0591	未使用591
MSG_0592	未使用592
MSG_0593	未使用593
MSG_0594	未使用594
MSG_0595	未使用595
MSG_0596	未使用596
MSG_0597	未使用597
MSG_0598	未使用598
MSG_0599	未使用599
MSG_0600	未使用600
MSG_0601	未使用601
MSG_0602	未使用602
MSG_0603	未使用603
MSG_0604	未使用604
MSG_0605	未使用605
MSG_0606	未使用606
MSG_0607	未使用607
MSG_0608	未使用608
MSG_0609	未使用609
MSG_0610	未使用610
MSG_0611	未使用611
MSG_0612	未使用612
MSG_0613	未使用613
MSG_0614	未使用614
MSG_0615	未使用615
MSG_0616	未使用616
MSG_0617	未使用617
MSG_0618	未使用618
MSG_0619	未使用619
MSG_0620	未使用620
MSG_0621	未使用621
MSG_0622	未使用622
MSG_0623	未使用623
MSG_0624	未使用624
MSG_0625	未使用625
MSG_0626	未使用626
MSG_0627	未使用627
MSG_0628	未使用628
MSG_0629	未使用629
MSG_0630	未使用630
MSG_0631	未使用631
MSG_0632	未使用632
MSG_0633	未使用633
MSG_0634	未使用634
MSG_0635	未使用635
MSG_0636	未使用636
MSG_0637	未使用637
MSG_0638	未使用638
MSG_0639	未使用639
MSG_0640	未使用640
MSG_0641	未使用641
MSG_0642	未使用642
MSG_0643	未使用643
MSG_0644	未使用644
MSG_0645	未使用645
MSG_0646	未使用646
MSG_0647	未使用647
MSG_0648	未使用648
MSG_0649	未使用649
MSG_0650	未使用650
MSG_0651	未使用651
MSG_0652	未使用652
MSG_0653	未使用653
MSG_0654	未使用654
MSG_0655	未使用655
MSG_0656	未使用656
MSG_0657	未使用657
MSG_0658	未使用658
MSG_0659	未使用659
MSG_0660	未使用660
MSG_0661	未使用661
MSG_0662	未使用662
MSG_0663	未使用663
MSG_0664	未使用664
MSG_0665	未使用665
MSG_0666	未使用666
MSG_0667	未使用667
MSG_0668	未使用668
MSG_0669	未使用669
MSG_0670	未使用670
MSG_0671	未使用671
MSG_0672	未使用672
MSG_0673	未使用673
MSG_0674	未使用674
MSG_0675	未使用675
MSG_0676	未使用676
MSG_0677	未使用677
MSG_0678	未使用678
MSG_0679	未使用679
MSG_0680	未使用680
MSG_0681	未使用681
MSG_0682	未使用682
MSG_0683	未使用683
MSG_0684	未使用684
MSG_0685	未使用685
MSG_0686	未使用686
MSG_0687	未使用687
MSG_0688	未使用688
MSG_0689	未使用689
MSG_0690	未使用690
MSG_0691	未使用691
MSG_0692	未使用692
MSG_0693	未使用693
MSG_0694	未使用694
MSG_0695	未使用695
MSG_0696	未使用696
MSG_0697	未使用697
MSG_0698	未使用698
MSG_0699	未使用699
MSG_0700	Increase resistance to Slash damage. Negates Slash weakness.
MSG_0701	Nullify Slash damage.
MSG_0702	Reflect Slash damage back to the foe.
MSG_0703	Absorb incoming Slash damage so that it heals instead of harms.
MSG_0704	Increase resistance to Strike damage. Negates Strike weakness.
MSG_0705	Nullify Strike damage.
MSG_0706	Reflect Strike damage back to the foe.
MSG_0707	Absorb incoming Strike damage so that it heals instead of harms.
MSG_0708	Increase resistance to Pierce damage. Negates Pierce weakness.
MSG_0709	Nullify Pierce damage.
MSG_0710	Reflect Pierce damage back to the foe.
MSG_0711	Absorb incoming Pierce damage so that it heals instead of harms.
MSG_0712	Increase resistance to Fire damage. Negates Fire weakness.
MSG_0713	Nullify Fire damage.
MSG_0714	Reflect Fire damage back to the foe.
MSG_0715	Absorb incoming Fire damage so that it heals instead of harms.
MSG_0716	Increase resistance to Ice damage. Negates Ice weakness.
MSG_0717	Nullify Ice damage.
MSG_0718	Reflect Ice damage back to the foe.
MSG_0719	Absorb incoming Ice damage so that it heals instead of harms.
MSG_0720	Increase resistance to Wind damage. Negates Wind weakness.
MSG_0721	Nullify Wind damage.
MSG_0722	Reflect Wind damage back to the foe.
MSG_0723	Absorb incoming Wind damage so that it heals instead of harms.
MSG_0724	Increase resistance to Electric damage. Negates Electric weakness.
MSG_0725	Nullify Electric damage.
MSG_0726	Reflect Electric damage back to the foe.
MSG_0727	Absorb incoming Electric damage so that it heals instead of harms.
MSG_0728	Increase resistance to Light damage. Negates Light weakness.
MSG_0729	Nullify Light damage and instakills.
MSG_0730	Reflect Light damage and instakills back to the foe.
MSG_0731	Absorb incoming Light damage so that it heals instead of harms.
MSG_0732	Increase resistance to Dark damage. Negates Dark weakness.
MSG_0733	Nullify Dark damage and instakills.
MSG_0734	Reflect Dark damage and instakills back to the foe.
MSG_0735	Absorb incoming Dark damage so that it heals instead of harms.
MSG_0736	未使用736
MSG_0737	未使用737
MSG_0738	Decrease chances of being afflicted with Dizzy.
MSG_0739	Protects completely from being afflicted with Dizzy.
MSG_0740	Decrease chances of being afflicted with Poison.
MSG_0741	Protects completely from being afflicted with Poison.
MSG_0742	Decrease chances of being afflicted with Charm.
MSG_0743	Protects completely from being afflicted with Charm.
MSG_0744	Decrease chances of being afflicted with Distress.
MSG_0745	Protects completely from being afflicted with Distress.
MSG_0746	Decrease chances of being afflicted with Confuse.
MSG_0747	Protects completely from being afflicted with Confuse.
MSG_0748	Decrease chances of being afflicted with Fear.
MSG_0749	Protects completely from being afflicted with Fear.
MSG_0750	Decrease chances of being afflicted with Rage.
MSG_0751	Protects completely from being afflicted with Rage.
MSG_0752	Decrease chances of being afflicted with Freeze.
MSG_0753	Protects completely from being afflicted with Freeze.
MSG_0754	Decrease chances of being afflicted with Shock.
MSG_0755	Protects completely from being afflicted with Shock.
MSG_0756	Protects completely from\nDistress/Confuse/Charm/\nRage/Fear.
MSG_0757	Decrease chances of being afflicted with any ailment except Dizzy.
MSG_0758	未使用758
MSG_0759	Increase Evasion against Slash skills.
MSG_0760	Greatly increase Evasion against Slash skills. Does not stack.
MSG_0761	Increase Evasion against Strike skills.
MSG_0762	Greatly increase Evasion against Strike skills. Does not stack.
MSG_0763	Increase Evasion against Pierce skills.
MSG_0764	Greatly increase Evasion against Pierce skills. Does not stack.
MSG_0765	Increase Evasion against Fire skills.
MSG_0766	Greatly increase Evasion against Fire skills. Does not stack.
MSG_0767	Increase Evasion against Ice skills.
MSG_0768	Greatly increase Evasion against Ice skills. Does not stack.
MSG_0769	Increase Evasion against Wind skills.
MSG_0770	Greatly increase Evasion against Wind skills. Does not stack.
MSG_0771	Increase Evasion against Electric skills.
MSG_0772	Greatly increase Evasion against Electric skills. Does not stack.
MSG_0773	Increase Evasion against non-instakill Light skills.
MSG_0774	Greatly increase Evasion against non-instakill Light skills. Does not stack.
MSG_0775	Increase Evasion against non-instakill Dark skills.
MSG_0776	Greatly increase Evasion against non-instakill Dark skills. Does not stack.
MSG_0777	未使用777
MSG_0778	未使用778
MSG_0779	10% chance of reflecting physical skills.
MSG_0780	15% chance of reflecting physical skills. Does not stack.
MSG_0781	20% chance of reflecting physical skills. Does not stack.
MSG_0782	未使用782
MSG_0783	未使用783
MSG_0784	Automatically recover 2% of max HP each turn in battle.
MSG_0785	Automatically recover 4% of max HP each turn in battle.
