id	en
Item_0BA	A leopard-print dress shirt evoking plaintive lamentations.
Item_0BB	A leopard-print dress shirt evoking plaintive lamentations.
Item_0BC	A vest woven of cloth as black as the pitiless depths.
Item_0BD	A vest woven of cloth as black as the pitiless depths.
Item_0BE	A vest woven of cloth as black as the pitiless depths.
Item_0BF	A robe yellowed with age. Radiates mysterious power.
Item_0C0	A robe yellowed with age. Radiates mysterious power.
Item_0C1	A robe yellowed with age. Radiates mysterious power.
Item_0C2	A sacred coat with an ornate rose motif.
Item_0C3	A sacred coat with an ornate rose motif.
Item_0C4	A sacred coat with an ornate rose motif.
Item_0C5	Armor for Aigis. Imbued with the essence of fallen tears.
Item_0C6	Armor for Aigis. Imbued with the essence of fallen tears.
Item_0C7	Armor for Aigis. Harbors unsettling power, evoking rivulets of blood.
Item_0C8	Armor for Aigis. Harbors unsettling power, evoking rivulets of blood.
Item_0C9	Enhanced armor for Aigis. Plaintive lamentations dwell within.
Item_0CA	Enhanced armor for Aigis. Plaintive lamentations dwell within.
Item_0CB	Enhanced armor for Aigis. Plaintive lamentations dwell within.
Item_0CC	Special armor for Aigis. Its matte finish is as black as the pitiless depths.
Item_0CD	Special armor for Aigis. Its matte finish is as black as the pitiless depths.
Item_0CE	Special armor for Aigis. Its matte finish is as black as the pitiless depths.
Item_0CF	Special armor for Aigis, yellowed with age. Emits a mysterious power.
Item_0D0	Special armor for Aigis, yellowed with age. Emits a mysterious power.
Item_0D1	Special armor for Aigis, yellowed with age. Emits a mysterious power.
Item_0D2	Sacred armor for Aigis with an ornate rose motif.
Item_0D3	Sacred armor for Aigis with an ornate rose motif.
Item_0D4	Sacred armor for Aigis with an ornate rose motif.
Item_0D5	A special leather dog suit. Imbued with the essence of fallen tears.
Item_0D6	A special leather dog suit. Imbued with the essence of fallen tears.
Item_0D7	A dog suit that harbors unsettling power, evoking rivulets of blood.
Item_0D8	A dog suit that harbors unsettling power, evoking rivulets of blood.
Item_0D9	A leopard-print dog suit. Plaintive lamentations dwell within.
Item_0DA	A leopard-print dog suit. Plaintive lamentations dwell within.
Item_0DB	A leopard-print dog suit. Plaintive lamentations dwell within.
Item_0DC	A dog suit made of cloth as black as the pitiless depths.
Item_0DD	A dog suit made of cloth as black as the pitiless depths.
Item_0DE	A dog suit made of cloth as black as the pitiless depths.
Item_0DF	A dog suit yellowed with age. Radiates mysterious power.
Item_0E0	A dog suit yellowed with age. Radiates mysterious power.
Item_0E1	A dog suit yellowed with age. Radiates mysterious power.
Item_0E2	A sacred dog suit with an ornate rose motif.
Item_0E3	A sacred dog suit with an ornate rose motif.
Item_0E4	A sacred dog suit with an ornate rose motif.
Item_0E5	Armor for Metis. Imbued with the essence of fallen tears.
Item_0E6	Armor for Metis. Imbued with the essence of fallen tears.
Item_0E7	Armor for Metis. Harbors unsettling power, evoking rivulets of blood.
Item_0E8	Armor for Metis. Harbors unsettling power, evoking rivulets of blood.
Item_0E9	Armor for Metis. Plaintive lamentations dwell within.
Item_0EA	Armor for Metis. Plaintive lamentations dwell within.
Item_0EB	Armor for Metis. Plaintive lamentations dwell within.
Item_0EC	Special armor for Metis. Its matte finish is as black as the pitiless depths.
Item_0ED	Special armor for Metis. Its matte finish is as black as the pitiless depths.
Item_0EE	Special armor for Metis. Its matte finish is as black as the pitiless depths.
Item_0EF	Special armor for Metis, yellowed with age. Emits a mysterious power.
Item_0F0	Special armor for Metis, yellowed with age. Emits a mysterious power.
Item_0F1	Special armor for Metis, yellowed with age. Emits a mysterious power.
Item_0F2	Sacred armor for Metis with an ornate rose motif.
Item_0F3	Sacred armor for Metis with an ornate rose motif.
Item_0F4	Sacred armor for Metis with an ornate rose motif.
Item_0F5	未使用
Item_0F6	未使用
Item_0F7	未使用
Item_0F8	未使用
Item_0F9	未使用
Item_0FA	未使用
Item_0FB	未使用
Item_0FC	未使用
Item_0FD	未使用
Item_0FE	未使用
Item_0FF	未使用
Item_100	未使用
Item_101	未使用
Item_102	未使用
Item_103	未使用
Item_104	未使用
Item_105	未使用
Item_106	未使用
Item_107	未使用
Item_108	未使用
Item_109	未使用
Item_10A	未使用
Item_10B	未使用
Item_10C	未使用
Item_10D	未使用
Item_10E	未使用
Item_10F	未使用
Item_110	未使用
Item_111	未使用
Item_112	未使用
Item_113	未使用
Item_114	未使用
Item_115	未使用
Item_116	未使用
Item_117	未使用
Item_118	未使用
Item_119	未使用
Item_11A	未使用
Item_11B	未使用
Item_11C	未使用
Item_11D	未使用
Item_11E	未使用
Item_11F	未使用
Item_120	未使用
Item_121	未使用
Item_122	未使用
Item_123	未使用
Item_124	未使用
Item_125	未使用
Item_126	未使用
Item_127	未使用
Item_128	未使用
Item_129	未使用
Item_12A	未使用
Item_12B	未使用
Item_12C	未使用
Item_12D	未使用
Item_12E	未使用
Item_12F	未使用
Item_130	未使用
Item_131	未使用
Item_132	未使用
Item_133	未使用
Item_134	未使用
Item_135	未使用
Item_136	未使用
Item_137	未使用
Item_138	未使用
Item_139	未使用
Item_13A	未使用
Item_13B	未使用
Item_13C	未使用
Item_13D	未使用
Item_13E	未使用
Item_13F	未使用
Item_140	未使用
Item_141	未使用
Item_142	未使用
Item_143	未使用
Item_144	未使用
Item_145	未使用
Item_146	未使用
Item_147	未使用
Item_148	未使用
Item_149	未使用
Item_14A	未使用
Item_14B	未使用
Item_14C	未使用
Item_14D	未使用
Item_14E	未使用
Item_14F	未使用
Item_150	未使用
Item_151	未使用
Item_152	未使用
Item_153	未使用
Item_154	未使用
Item_155	未使用
Item_156	未使用
Item_157	未使用
Item_158	未使用
Item_159	未使用
Item_15A	未使用
Item_15B	未使用
Item_15C	未使用
Item_15D	未使用
Item_15E	未使用
Item_15F	未使用
Item_160	未使用
Item_161	未使用
Item_162	未使用
Item_163	未使用
Item_164	未使用
Item_165	未使用
Item_166	未使用
Item_167	未使用
Item_168	未使用
Item_169	未使用
Item_16A	未使用
Item_16B	未使用
Item_16C	未使用
Item_16D	未使用
Item_16E	未使用
Item_16F	未使用
Item_170	未使用
Item_171	未使用
Item_172	未使用
Item_173	未使用
Item_174	未使用
Item_175	未使用
Item_176	未使用
Item_177	未使用
Item_178	未使用
Item_179	未使用
Item_17A	未使用
Item_17B	未使用
Item_17C	未使用
Item_17D	未使用
Item_17E	未使用
Item_17F	未使用
Item_180	未使用
Item_181	未使用
Item_182	未使用
Item_183	未使用
Item_184	未使用
Item_185	未使用
Item_186	未使用
Item_187	未使用
Item_188	未使用
Item_189	未使用
Item_18A	未使用
Item_18B	未使用
Item_18C	未使用
Item_18D	未使用
Item_18E	未使用
Item_18F	未使用
Item_190	未使用
Item_191	未使用
Item_192	未使用
Item_193	未使用
Item_194	未使用
Item_195	未使用
Item_196	未使用
Item_197	未使用
Item_198	未使用
Item_199	未使用
Item_19A	未使用
Item_19B	未使用
Item_19C	未使用
Item_19D	未使用
Item_19E	未使用
Item_19F	未使用
Item_1A0	未使用
Item_1A1	未使用
Item_1A2	未使用
Item_1A3	未使用
Item_1A4	未使用
Item_1A5	未使用
Item_1A6	未使用
Item_1A7	未使用
Item_1A8	未使用
Item_1A9	未使用
Item_1AA	未使用
Item_1AB	未使用
Item_1AC	未使用
Item_1AD	未使用
Item_1AE	未使用
Item_1AF	未使用
Item_1B0	未使用
Item_1B1	未使用
Item_1B2	未使用
Item_1B3	未使用
Item_1B4	未使用
Item_1B5	未使用
Item_1B6	未使用
Item_1B7	未使用
Item_1B8	未使用
Item_1B9	未使用
Item_1BA	未使用
Item_1BB	未使用
Item_1BC	未使用
Item_1BD	未使用
Item_1BE	未使用
Item_1BF	未使用
Item_1C0	未使用
Item_1C1	未使用
Item_1C2	未使用
Item_1C3	未使用
Item_1C4	未使用
Item_1C5	未使用
Item_1C6	未使用
Item_1C7	未使用
Item_1C8	未使用
Item_1C9	未使用
Item_1CA	未使用
Item_1CB	未使用
Item_1CC	未使用
Item_1CD	未使用
Item_1CE	未使用
Item_1CF	未使用
Item_1D0	未使用
Item_1D1	未使用
Item_1D2	未使用
Item_1D3	未使用
Item_1D4	未使用
Item_1D5	未使用
Item_1D6	未使用
Item_1D7	未使用
Item_1D8	未使用
Item_1D9	未使用
Item_1DA	未使用
Item_1DB	未使用
Item_1DC	未使用
Item_1DD	未使用
Item_1DE	未使用
Item_1DF	未使用
Item_1E0	未使用
Item_1E1	未使用
Item_1E2	未使用
Item_1E3	未使用
Item_1E4	未使用
Item_1E5	未使用
Item_1E6	未使用
Item_1E7	未使用
Item_1E8	未使用
Item_1E9	未使用
Item_1EA	未使用
Item_1EB	未使用
Item_1EC	未使用
Item_1ED	未使用
Item_1EE	未使用
Item_1EF	未使用
Item_1F0	未使用
Item_1F1	未使用
Item_1F2	未使用
Item_1F3	未使用
Item_1F4	未使用
Item_1F5	未使用
Item_1F6	未使用
Item_1F7	未使用
Item_1F8	未使用
Item_1F9	未使用
Item_1FA	未使用
Item_1FB	未使用
Item_1FC	未使用
Item_1FD	未使用
Item_1FE	未使用
Item_1FF	未使用
