id	EN
ITEMHELP_L0188	Attack 200 | St +1 | Ma +1 | Vi +1 | Lu +1
ITEMHELP_L0189	Attack 270 | St +2 | Ma +2 | Vi +2 | Lu +2
ITEMHELP_L0190	Attack 340 | St +3 | Ma +3 | Vi +3 | Lu +3
ITEMHELP_L0191	Attack 410 | St +4 | Ma +4 | Vi +4 | Lu +4
ITEMHELP_L0194	Attack 360 | HP +40 | St +7 | Ma +2
ITEMHELP_L0195	Attack 360 | St +2 | Ma +5 | Vi +3 | Lu +3
ITEMHELP_L0196	Attack 340 | St +4 | Ma +4 | Vi +4 | Lu +4
ITEMHELP_L0272	A crystallized Pyro Order demon soul. Low value. Can carry 99.
ITEMHELP_L0273	A crystallized Pyro Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0274	A crystallized Pyro Order demon soul. High value. Can carry 99.
ITEMHELP_L0275	A crystallized Pyro Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0279	A crystallized Frost Order demon soul. Low value. Can carry 99.
ITEMHELP_L0280	A crystallized Frost Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0281	A crystallized Frost Order demon soul. High value. Can carry 99.
ITEMHELP_L0282	A crystallized Frost Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0286	A crystallized Volt Order demon soul. Low value. Can carry 99.
ITEMHELP_L0287	A crystallized Volt Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0288	A crystallized Volt Order demon soul. High value. Can carry 99.
ITEMHELP_L0289	A crystallized Volt Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0293	A crystallized Wind Order demon soul. Low value. Can carry 99.
ITEMHELP_L0294	A crystallized Wind Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0295	A crystallized Wind Order demon soul. High value. Can carry 99.
ITEMHELP_L0296	A crystallized Wind Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0300	A crystallized Fury Order demon soul. Low value. Can carry 99.
ITEMHELP_L0301	A crystallized Fury Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0302	A crystallized Fury Order demon soul. High value. Can carry 99.
ITEMHELP_L0303	A crystallized Fury Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0307	A crystallized Pagan Order demon soul. Low value. Can carry 99.
ITEMHELP_L0308	A crystallized Pagan Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0309	A crystallized Pagan Order demon soul. High value. Can carry 99.
ITEMHELP_L0310	A crystallized Pagan Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0311	A charm used to protect the wearer during rituals. Can carry 99.
ITEMHELP_L0314	A crystallized Skill Order demon soul. Low value. Can carry 99.
ITEMHELP_L0315	A crystallized Skill Order demon soul. Moderate value. Can carry 99.
ITEMHELP_L0316	A crystallized Skill Order demon soul. High value. Can carry 99.
ITEMHELP_L0317	A crystallized Skill Order demon soul. Immense value. Can carry 99.
ITEMHELP_L0321	High-tech material from a foreign country. Can carry 99.
ITEMHELP_L0322	A chemical substance that glows silvery white. Can carry 99.
ITEMHELP_L0323	A rock fragment that fell from the heavens. Can carry 99.
ITEMHELP_L0324	A burning crystal imbued with Homusubi's power. Can carry 99.
ITEMHELP_L0325	An ancient ore containing divine flame. Can carry 99.
ITEMHELP_L0326	A magatama containing lunar power. Can carry 99.
ITEMHELP_L0327	Received from the White Rider. Can carry 99.
ITEMHELP_L0328	Received from the Red Rider. Can carry 99.
ITEMHELP_L0329	A mysterious material that signifies truth. Can carry 99.
ITEMHELP_L0330	A legendary stone that drains life force. Can carry 99.
ITEMHELP_L0331	A rare mineral only found on Onogoro Island. Can carry 99.
ITEMHELP_L0332	A divine mirror containing the sun's power. Can carry 99.
ITEMHELP_L0335	A black symbol of disaster possessed by a Fiend. Can carry 99.
ITEMHELP_L0336	A pale symbol of disaster possessed by a Fiend. Can carry 99.
ITEMHELP_L0337	A mystic, star-shaped crest. Can carry 99.
ITEMHELP_L0400	A brooch dropped by the kidnapped girl.
ITEMHELP_L0401	A photo of Kaya Daidouji.
ITEMHELP_L0402	Kaya Daidouji's diary.
ITEMHELP_L0403	A worn-out old charm.
ITEMHELP_L0404	A piece of a rickshaw handle.
ITEMHELP_L0405	Tiles used for mahjong.
ITEMHELP_L0406	Tiles used for mahjong.
ITEMHELP_L0407	Items used for mahjong.
ITEMHELP_L0408	Tiles used for mahjong.
ITEMHELP_L0409	Items used for mahjong.
ITEMHELP_L0410	Allows the holder to ride the streetcars for free.
ITEMHELP_L0411	A cuff link from the head of the Daidouji household.
ITEMHELP_L0412	The ring Elfman gave to the owner of Ryugu.
ITEMHELP_L0413	The camera that Tae is always carrying around.
ITEMHELP_L0414	The goods Narumi ordered from Konnou-ya.
ITEMHELP_L0415	One of the three prisms. Represents earth.
ITEMHELP_L0416	One of the three prisms. Represents fire.
ITEMHELP_L0417	One of the three prisms. Represents water.
ITEMHELP_L0418	Yatagarasu's sacred treasure.
ITEMHELP_L0419	A tool used to open locks. Use responsibly.
ITEMHELP_L0420	A cold, sweet dessert.
ITEMHELP_L0421	A useful ingredient for making sweets and confectionaries.
ITEMHELP_L0422	A shard that seems fixable.
ITEMHELP_L0423	A shard that seems fixable.
ITEMHELP_L0424	A shard that seems fixable.
ITEMHELP_L0425	A gem used to break the seal at the factory.
ITEMHELP_L0426	Portions of food for foxes.
ITEMHELP_L0428	A sword used for awakening the guardian of the Earth Prism.
ITEMHELP_L0429	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0430	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0431	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0432	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0433	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0434	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0435	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0436	Sadakichi's report on the Super Soldier Project.
ITEMHELP_L0437	An ocean-blue gem.
ITEMHELP_L0438	A blood-red gem.
ITEMHELP_L0439	Wine from Provence, France.
ITEMHELP_L0440	An old flute used to call the Big Tarrasque.
ITEMHELP_L0441	A full-bodied beer that seems to have been made very long ago.
ITEMHELP_L0442	Someone has taken a swig of this already, but the Big Tarrasque might enjoy it.
ITEMHELP_L0443	A book prophesying many disasters.
ITEMHELP_L0444	A staff that emits ominous energy.
ITEMHELP_L0445	A cloak and hat Detective Kazama used to wear.
ITEMHELP_L0446	A mirror that reveals demons' abilities.
ITEMHELP_L0447	Proof of one's worthiness to meet the Demon Lord.
ITEMHELP_L0448	Proof of one's worthiness to meet the Demon Lord.
ITEMHELP_L0449	Proof of one's worthiness to meet the Demon Lord.
ITEMHELP_L0450	Contains all the details of the Super Soldier Project.
ITEMHELP_L0451	The photo Tae snapped of the Red Cape.
ITEMHELP_L0452	A photo of the eloped Shizu.
ITEMHELP_L0453	The cane that Kiyoshi always carried with him.
ITEMHELP_L0454	A photo of Tae and an Army soldier slipping into the Dark Realm.
ITEMHELP_L0455	A commemorative gift for purging all Aril Rifts in the Capital.
ITEMHELP_L0456	A toy made of innovative materials for the modern era.
ITEMHELP_L0457	A Tokyo-style luxury eel.
ITEMHELP_L0512	A strange tome that teaches a demon <SKL_09>Agi (Light Fire attack to 1 target | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0513	A strange tome that teaches a demon <SKL_09>Agidyne (Heavy Fire attack to 1 target | Area effect | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0514	A strange tome that teaches a demon <SKL_09>Maragi (Medium Fire attack to a medium area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0515	A strange tome that teaches a demon <SKL_09>Maragidyne (Heavy Fire attack to a large area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0516	A strange tome that teaches a demon <SKL_09>Blaze (Medium Fire attack in a three-way spread | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0517	A strange tome that teaches a demon <SKL_09>Hellfire (Heavy Fire attack to 1 target | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0518	A strange tome that teaches a demon <SKL_09>Fire Breath (Light Fire attack | Penetrating effect | Multi-hit | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0519	A strange tome that teaches a demon <SKL_09>Agirati (Light Fire attack in a three-way spread | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0525	A strange tome that teaches a demon <SKL_10>Bufu (Light Ice attack to 1 target | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0526	A strange tome that teaches a demon <SKL_10>Bufudyne (Heavy Ice attack to 1 target | Area effect | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0527	A strange tome that teaches a demon <SKL_10>Mabufu (Medium Ice attack to a medium area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0528	A strange tome that teaches a demon <SKL_10>Mabufudyne (Heavy Ice attack to a large area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0529	A strange tome that teaches a demon <SKL_10>Cocytus (Heavy Ice attack to 1 target | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0530	A strange tome that teaches a demon <SKL_10>Glacial Blast (Light Ice attack | Penetrating effect | Multi-hit | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0531	A strange tome that teaches a demon <SKL_10>Frostbite (Medium Ice attack in a three-way spread | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0532	A strange tome that teaches a demon <SKL_10>Bufurati (Light Ice attack in a three-way spread | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0538	A strange tome that teaches a demon <SKL_11>Zio (Light Electric attack to 1 target | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0539	A strange tome that teaches a demon <SKL_11>Ziodyne (Heavy Electric attack to 1 target | Area effect | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0540	A strange tome that teaches a demon <SKL_11>Mazio (Medium Electric attack to a medium area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0541	A strange tome that teaches a demon <SKL_11>Maziodyne (Heavy Electric attack to a large area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0542	A strange tome that teaches a demon <SKL_11>Spark (Medium Electric attack in a three-way spread | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0543	A strange tome that teaches a demon <SKL_11>Bolt Storm (Heavy Electric attack to 1 target | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0544	A strange tome that teaches a demon <SKL_11>Shock Wave (Light Electric attack | Penetrating effect | Multi-hit | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0545	A strange tome that teaches a demon <SKL_11>Ziorati (Light Electric attack in a three-way spread | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0551	A strange tome that teaches a demon <SKL_12>Zan (Light Force attack to 1 target | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0552	A strange tome that teaches a demon <SKL_12>Zandyne (Heavy Force attack to 1 target | Area effect | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0553	A strange tome that teaches a demon <SKL_12>Mazan (Medium Force attack to a medium area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0554	A strange tome that teaches a demon <SKL_12>Mazandyne (Heavy Force attack to a large area around self | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0555	A strange tome that teaches a demon <SKL_12>Tempest (Heavy Force attack to 1 target | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0556	A strange tome that teaches a demon <SKL_12>Wind Cutter (Light Force attack | Penetrating effect | Multi-hit | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0557	A strange tome that teaches a demon <SKL_12>Flurry (Medium Force attack in a three-way spread | 2-5 additional damage ticks | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0558	A strange tome that teaches a demon <SKL_12>Zanrati (Light Force attack in a three-way spread | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0564	A strange tome that teaches a demon <SKL_13>Mudo (Death attack to 1 target | Halves target's HP | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0565	A strange tome that teaches a demon <SKL_13>Mamudo (Death attack to a medium area around self | Halves target's HP | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0566	A strange tome that teaches a demon <SKL_13>Mamudoon (Death attack to a medium area around self | Moderate chance to instakill | MAG: <V 1>). Can carry 99.
ITEMHELP_L0572	A strange tome that teaches a demon <SKL_14>Marin Karin (Light Mind attack to a medium area around self | Moderate chance to inflict Charm | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0573	A strange tome that teaches a demon <SKL_14>Dormina (Light Mind attack to a medium area around self | Moderate chance to inflict Sleep | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0574	A strange tome that teaches a demon <SKL_14>Pulinpa (Light Mind attack to a medium area around self | Moderate chance to inflict Confuse | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0575	A strange tome that teaches a demon <SKL_14>Makajam (Light Mind attack to a medium area around self | Moderate chance to inflict Mute | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0576	A strange tome that teaches a demon <SKL_14>Petra (Light Mind attack to a medium area around self | Low chance to inflict Stone | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0582	A strange tome that teaches a demon <SKL_07>Combo (Light Physical attack to 1 target | Multi-hit | Low chance to inflict Dizzy | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0583	A strange tome that teaches a demon <SKL_07>Venomstrike (Medium Physical attack to 1 target | Moderate chance to inflict Poison | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0584	A strange tome that teaches a demon <SKL_07>Winged Fury (Medium Physical attack in an arc | Ignores resistances | Low chance to inflict Dizzy | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0585	A strange tome that teaches a demon <SKL_07>Berserker (Heavy Physical attack to 1 target | Moderate chance to inflict Rage | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0586	A strange tome that teaches a demon <SKL_07>Frenzy (Medium Physical attack to a large area around self | Low chance to inflict Dizzy | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0587	A strange tome that teaches a demon <SKL_07>Mighty Blow (Heavy Physical attack to 1 target | Low chance to inflict Dizzy | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0588	A strange tome that teaches a demon <SKL_07>Mad Rush (Light Physical attack | Multi-hit | Low chance to inflict Dizzy | <SKL_17>: <V 0> | MAG: <V 1>). Can carry 99.
ITEMHELP_L0593	A strange tome that teaches a demon <SKL_16>Dia (Slightly restores HP to 1 ally | MAG: <V 1>). Can carry 99.
ITEMHELP_L0594	A strange tome that teaches a demon <SKL_16>Diarama (Moderately restores HP to 1 ally | MAG: <V 1>). Can carry 99.
ITEMHELP_L0595	A strange tome that teaches a demon <SKL_16>Diarahan (Fully restores HP to 1 ally | MAG: <V 1>). Can carry 99.
ITEMHELP_L0596	A strange tome that teaches a demon <SKL_16>Media (Slightly restores HP to party | MAG: <V 1>). Can carry 99.
ITEMHELP_L0597	A strange tome that teaches a demon <SKL_16>Patra (Heals ailments except Stun and other special ailments | MAG: <V 1>). Can carry 99.
ITEMHELP_L0598	A strange tome that teaches a demon <SKL_16>Dia Aura (Temporarily grants light HP regeneration for 1 ally | MAG: <V 1>). Can carry 99.
ITEMHELP_L0599	A strange tome that teaches a demon <SKL_16>Recarm (Revives 1 ally with slightly restored HP | MAG: <V 1>). Can carry 99.
ITEMHELP_L0600	A strange tome that teaches a demon <SKL_16>Samarecarm (Revives 1 ally with fully restored HP | MAG: <V 1>). Can carry 99.
ITEMHELP_L0601	A strange tome that teaches a demon <SKL_16>State of Bliss (Temporarily grants moderate HP regeneration for 1 ally | MAG: <V 1>). Can carry 99.
ITEMHELP_L0607	A strange tome that teaches a demon <SKL_01>Tarukaja (Raises physical attack power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0608	A strange tome that teaches a demon <SKL_01>Makakaja (Raises magic attack power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0609	A strange tome that teaches a demon <SKL_01>Rakukaja (Raises defense power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0610	A strange tome that teaches a demon <SKL_01>War Cry (Temporarily greatly raises physical attack power of party | MAG: <V 1>). Can carry 99.
ITEMHELP_L0611	A strange tome that teaches a demon <SKL_01>Makara Aura (Temporarily greatly raises magic defense power of party | MAG: <V 1>). Can carry 99.
ITEMHELP_L0612	A strange tome that teaches a demon <SKL_01>Tetra Aura (Temporarily greatly raises physical defense power of party | MAG: <V 1>). Can carry 99.
ITEMHELP_L0613	A strange tome that teaches a demon <SKL_01>Tarukajaon (Greatly raises physical attack power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0614	A strange tome that teaches a demon <SKL_01>Makakajaon (Greatly raises magic attack power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0615	A strange tome that teaches a demon <SKL_01>Rakukajaon (Greatly raises defense power of party until battle ends | MAG: <V 1>). Can carry 99.
ITEMHELP_L0616	A strange tome that teaches a demon <SKL_01>Dekaja (Dispels stat buffs on all foes | MAG: <V 1>). Can carry 99.
ITEMHELP_L0617	A strange tome that teaches a demon <SKL_01>Tetrakarn (Temporarily repels physical attacks against party | MAG: <V 1>). Can carry 99.
ITEMHELP_L0697	A strange tome that teaches a demon <SKL_06>Life Bonus (Increases max HP by 10%). Can carry 99.
ITEMHELP_L0698	A strange tome that teaches a demon <SKL_06>Life Gain (Increases max HP by 20%). Can carry 99.
ITEMHELP_L0699	A strange tome that teaches a demon <SKL_06>Life Surge (Increases max HP by 30%). Can carry 99.
ITEMHELP_L0700	A strange tome that teaches a demon <SKL_06>Fire Boost (Boosts Fire attack power). Can carry 99.
ITEMHELP_L0701	A strange tome that teaches a demon <SKL_06>Ice Boost (Boosts Ice attack power). Can carry 99.
ITEMHELP_L0702	A strange tome that teaches a demon <SKL_06>Elec Boost (Boosts Electric attack power). Can carry 99.
ITEMHELP_L0703	A strange tome that teaches a demon <SKL_06>Force Boost (Boosts Force attack power). Can carry 99.
ITEMHELP_L0704	A strange tome that teaches a demon <SKL_06>Heal Boost (Boosts effectiveness of healing skills). Can carry 99.
ITEMHELP_L0705	A strange tome that teaches a demon <SKL_06>Magic Boost (Reduces MAG consumption when using skills). Can carry 99.
ITEMHELP_L0706	A strange tome that teaches a demon <SKL_06>Mind Boost (Boosts chance of inflicting Mind ailments). Can carry 99.
ITEMHELP_L0707	A strange tome that teaches a demon <SKL_06>Resist Fire (Halves Fire damage taken | Overrides Fire weakness). Can carry 99.
ITEMHELP_L0708	A strange tome that teaches a demon <SKL_06>Resist Ice (Halves Ice damage taken | Overrides Ice weakness). Can carry 99.
ITEMHELP_L0709	A strange tome that teaches a demon <SKL_06>Resist Elec (Halves Electric damage taken | Overrides Electric weakness). Can carry 99.
ITEMHELP_L0710	A strange tome that teaches a demon <SKL_06>Resist Force (Halves Force damage taken | Overrides Force weakness). Can carry 99.
ITEMHELP_L0711	A strange tome that teaches a demon <SKL_06>Resist Phys (Halves Physical damage taken | Overrides Physical weakness). Can carry 99.
ITEMHELP_L0712	A strange tome that teaches a demon <SKL_06>Halve Death (Halves chance of being hit with Death attacks | Overrides Death weakness). Can carry 99.
