Super Cat Food	Hoity-toity cat food for fine felines.
Red Quillion	Shiny and red. It might be valuable.
White Quillion	Shiny and white. It might be valuable.
Black Quillion	Shiny and black. It might be valuable.
0x59C	???
0x59D	???
Lead Medal	Dropped by the Wealth Hand.
Steel Medal	Dropped by the Treasure Hand.
Bronze Medal	Dropped by the Supreme Hand.
Silver Medal	Dropped by the Opulent Hand.
Gold Medal	Dropped by the Luxury Hand.
Anatomical Model	Creepy plastic model of the human body.
Gekkoukan Boogie	Recording of some really funky music.
Queen Elizabeth	Non-alcoholic, but sophisticated.
Mahjong Tile	Game piece you got at the mahjong place.
Inari Sushi	Sushi that the old lady gave you.
Platinum Medal	Dropped by the Glorious Hand.
Bronze Figurine	Figurine dropped by the Bronze Dice.
Snake Scale	A Lustful Snake's black scale.
Relic Fragment	Fragment from a Creation Relic.
Greasy Gear	Gear obtained from a Wild Drive.
Tiara's Hair	Strand of silver hair from a Shouting Tiara.
Knight's Reins	A Champion Knight's black reins.
Empress's Mirror	Hand mirror dropped by an Elegant Mother.
Gold Handguard	Handguard dropped by a Hakurou Musha.
Gold Ring	Golden ring dropped by a Wondrous Magus.
Red Armor Plate	Armor plate dropped by a Scarlet Turret.
Pink Feather	Pink feather of a Devoted Cupid.
Moon Tablet	Stone tablet dropped by a Ruinous Idol.
Sand of Time	Grains from inside Perpetual Sand.
Rainbow Hair	A Daring Gigas's multicolored hair.
Bloody Button	Old button obtained from The Reaper.
Shadow Shard	Black stone fragment. It might be valuable.
Shadow Crystal	Shiny black crystal. It might be valuable.
Empress's Mask	Golden mask. It might be valuable.
Vibrant Cloth	Colorful cloth. It might be valuable.
Beetle Horn	Large insect horn. It might be valuable.
Golden Beard	Odd-shaped beard. It might be valuable.
Massive Wheel	Big tank wheel. It might be valuable.
Dense Rock	Abnormally hard rock. It might be valuable.
Broken Heart	A cracked heart. It might be valuable.
Fine Statuette	Very small sculpture. It might be valuable.
Namayatsuhashi	Japanese treat with red bean paste inside.
Pickled Turnip	Thinly sliced turnip that's been pickled.
Konpeito	Spiky candies.
Mibu Cracker	Rice cracker associated with Shinsen-gumi.
Diet Food	Smells so bad, your appetite disappears.
Super Diet Food	Tastes so good, you may overindulge.
Veggie Supplement	100% veggies.
Health Supplement	Keeps your skin young, but may cause acne.
Mega Protein	Warning: don't consume before a competition.
Sappy Jelly	Jelly made from tree sap.
Mind Supplement	Clears your mind and enhances your memory.
Copper Doorknob	Works as a disinfectant. It might be valuable.
Silver Glasses	Prescription lenses. It might be valuable.
Golden Pacifier	Shiny baby's toy. It might be valuable.
Platinum Noseplug	For rich allergy victims. It might be valuable.
Diamond Pickler	Beautiful yet weightless. It might be valuable.
Steel Right Arm	Mighty steel right arm. It might be valuable.
Broken Wheel	A wheel that came off. It might be valuable.
Shining Beard	Beautiful facial hair. It might be valuable.
Ebon Heart	Oversized onyx organ. It might be valuable.
Fire Element	Mysterious burning lump. It might be valuable.
Thunder Element	Mysterious sparking lump. It might be valuable.
Ice Element	Mysterious freezing lump. It might be valuable.
Throne of Ruin	A floating throne. It might be valuable.
Burning Grail	Cup with eternal flame. It might be valuable.
Scarlet Choker	Large, solid red choker. It might be valuable.
Infernal Armor	Armor with flaming inlay. It might be valuable.
Bloody Horse	Creepy child's ride. It might be valuable.
All-Seeing Eye	An omniscient eye. It might be valuable.
Jack Brothers	Knocks down all foes (med odds).
Ardhanari	Deals massive Fire damage to all foes.
Trickster	Inflicts random ailments on all foes.
Infinity	Invulnerability for 1 turn (party).
Valhalla	Invulnerability for 1 turn (1 ally), but...
Summer Dream	Unpredictable effect.
Armageddon	Deals ultimate damage to all foes.
Cadenza	Restores 50% HP/ Agility up (party).
Scarlet Havoc	Deals heavy Slashing damage to all foes.
Frolic	Restores party's HP, but sometimes...
Dreamfest	Charms all foes (high odds).
King and I	Deals medium Ice dmg/ Freezes all foes.
Best Friends	Combines all -kaja skills on 1 ally.
Shadow Hound	Deals heavy Strike damage to all foes.
Thunder Call	Deals heavy Elec dmg/ Shocks all foes.
Last Judge	Deals severe Almighty damage to all foes.
Raktapaksha	Knocks down all foes +Dekaja (med odds).
Justice	Halves all foes' HP via Light magic.
Malachite	A deep green gem, said to bring harmony.
Yawn-B-Gone	Cures an ally's fatigue.
0x5F3	0x0F3
0x5F4	0x0F4
Music Box	Slightly restores SP. Infinite use.
Coffee Cup	Moderately restores HP. Infinite use.
Chocolate Truffle	Made at cooking club. Might make a good gift.
Sweet Fries	Made at cooking club. Might make a good gift.
Sugar Cookie	Made at cooking club. Might make a good gift.
Banana Cupcake	Made at cooking club. Might make a good gift.
Japanese Strap	Made at fashion club. Might make a good gift.
Knit Rabbit	Knit with fluffy yarn. Might make a good gift.
Felt Bag	A pastel-colored bag. Might make a good gift.
Hand-knit Scarf	Knit with hard work. Might make a good gift.
0x5FF	0x0FF
