paramsUp1	paramsUp2	paramsUp3	paramsUp4	paramsUp5	skillLevel1	skillEvent1	skillId1	skillLevel2	skillEvent2	skillId2	skillLevel3	skillEvent3	skillId3	skillLevel4	skillEvent4	skillId4	skillLevel5	skillEvent5	skillId5	skillLevel6	skillEvent6	skillId6	skillLevel7	skillEvent7	skillId7	skillLevel8	skillEvent8	skillId8	skillLevel9	skillEvent9	skillId9	skillLevel10	skillEvent10	skillId10	skillLevel11	skillEvent11	skillId11	skillLevel12	skillEvent12	skillId12	skillLevel13	skillEvent13	skillId13	skillLevel14	skillEvent14	skillId14	skillLevel15	skillEvent15	skillId15	skillLevel16	skillEvent16	skillId16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	20	20	20	20	0	1	56	0	1	139	0	1	172	1	1	182	3	1	140	5	1	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	12	0	1	132	0	1	756	1	1	188	3	1	795	5	1	131	6	1	849	7	4	25006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	116	0	1	15	0	1	739	2	1	131	3	1	828	5	1	162	7	1	849	7	4	25013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	53	0	1	167	0	1	166	1	1	854	2	1	835	4	1	80	6	1	836	6	4	24996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	34	0	1	196	0	1	201	1	1	42	3	1	32	5	1	803	5	4	25016	6	1	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	15	27	18	18	0	1	142	0	1	201	0	1	829	1	1	760	2	1	757	4	1	847	5	4	25016	7	1	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	51	0	1	65	0	1	74	1	1	60	3	1	216	4	1	846	5	1	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	25	16	16	0	1	105	0	1	94	0	1	115	2	1	820	3	1	142	5	1	15	6	4	24998	7	1	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	20	1	1	172	2	1	192	3	1	170	5	1	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	129	0	1	216	0	1	743	2	1	734	3	1	829	4	1	105	6	4	25012	8	1	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	17	25	17	0	1	125	0	1	181	0	1	95	1	1	10	2	1	191	4	1	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	25	16	16	0	1	65	0	1	75	0	1	104	1	1	68	2	1	822	4	1	851	5	4	25016	6	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	25	16	16	0	1	25	0	1	45	0	1	216	2	1	714	3	1	26	5	1	16	7	1	710	7	4	25005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	85	0	1	101	1	1	812	2	1	13	4	1	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	103	0	1	93	0	1	71	1	1	102	2	1	104	3	1	14	5	1	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	33	0	1	57	1	1	741	2	1	52	3	1	806	5	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	15	27	18	18	0	1	52	0	1	121	0	1	86	1	1	167	2	1	821	4	1	780	6	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	110	0	1	20	0	1	759	2	1	827	3	1	113	5	1	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	29	14	14	14	0	1	132	0	1	22	0	1	42	1	1	36	2	1	206	4	1	848	6	1	163	7	4	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	16	20	16	0	1	117	0	1	58	0	1	833	1	1	12	3	1	842	4	1	53	6	1	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	25	17	17	0	1	211	0	1	141	1	1	145	2	1	796	4	1	14	5	1	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	30	0	1	182	1	1	139	2	1	170	4	1	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	25	17	17	0	1	119	0	1	115	0	1	14	1	1	186	2	1	220	3	1	12	5	1	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	45	0	1	146	0	1	196	1	1	46	2	1	805	4	1	206	6	1	857	7	4	24994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	114	0	1	195	0	1	897	1	1	115	2	1	751	4	1	838	6	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	12	25	14	14	0	1	125	0	1	779	0	1	784	1	1	128	2	1	888	3	1	780	3	4	25014	5	1	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	23	18	18	18	0	1	40	0	1	160	1	1	43	2	1	120	2	4	25014	3	1	852	5	1	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	40	0	1	155	1	1	210	3	1	754	5	1	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	25	17	17	0	1	111	0	1	11	0	1	843	1	1	779	2	1	740	4	1	90	5	1	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	22	15	26	15	0	1	10	2	1	155	3	1	125	4	1	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	20	20	20	20	0	1	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	34	0	1	141	0	1	222	1	1	802	3	1	187	5	1	716	6	1	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	22	13	30	13	0	1	93	0	1	190	0	1	30	2	1	70	3	1	845	5	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	130	0	1	115	0	1	196	1	1	116	3	1	205	4	1	781	5	4	25016	7	1	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	17	17	25	0	1	115	0	1	32	0	1	211	1	1	127	3	1	205	4	1	835	6	1	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	13	0	1	172	0	1	191	1	1	11	2	1	752	3	4	25014	4	1	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	25	0	1	42	0	1	157	2	1	62	3	1	770	4	1	801	5	4	25016	6	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	32	0	1	92	0	1	187	1	1	176	3	1	35	6	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	22	27	18	18	0	1	92	0	1	815	0	1	160	1	1	121	2	1	21	3	1	156	5	1	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	23	18	18	18	0	1	105	0	1	90	0	1	104	1	1	142	2	1	94	4	1	789	5	1	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	22	0	1	24	0	1	161	1	1	176	2	1	186	4	1	166	5	4	25016	6	1	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	15	27	18	18	0	1	110	0	1	89	1	1	10	2	1	133	3	1	192	5	1	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	61	0	1	32	0	1	157	1	1	162	2	1	829	4	1	807	6	1	857	7	4	24985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	145	0	1	65	0	1	196	1	1	105	3	1	130	5	1	67	7	1	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	25	16	16	0	1	21	0	1	818	0	1	181	1	1	24	2	1	221	3	1	186	5	1	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	171	0	1	43	0	1	13	1	1	897	2	1	761	3	1	763	5	1	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	28	14	16	14	0	1	141	0	1	185	0	1	200	1	1	205	2	1	869	4	1	34	4	4	24695	5	1	144	6	1	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	32	0	1	148	0	1	812	1	1	201	3	1	144	4	1	35	6	1	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	165	0	1	31	0	1	33	1	1	222	2	1	785	4	1	34	5	1	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	34	0	1	197	0	1	763	1	1	92	3	1	32	5	1	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	17	25	17	0	1	70	0	1	110	0	1	845	1	1	843	2	1	827	4	1	86	5	1	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	31	0	1	222	0	1	191	1	1	197	2	1	171	3	1	891	4	4	25015	5	1	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	25	17	17	0	1	21	0	1	32	0	1	847	1	1	896	3	1	22	5	1	757	6	1	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	12	38	14	14	0	1	201	0	1	826	0	1	747	1	1	704	2	1	751	3	1	887	3	4	25014	5	1	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	129	0	1	34	0	1	187	1	1	127	2	1	825	4	1	142	5	1	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	25	17	17	0	1	61	0	1	162	0	1	790	2	1	206	3	1	216	4	1	215	6	1	857	7	4	24989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	16	25	0	1	156	0	1	23	0	1	221	1	1	161	2	1	201	3	1	755	5	1	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	74	0	1	88	0	1	104	1	1	895	2	1	14	4	1	72	4	4	25015	6	1	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	16	16	20	0	1	26	0	1	75	0	1	757	1	1	80	2	1	206	4	1	198	6	1	722	7	1	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	11	0	1	13	0	1	160	1	1	172	3	1	14	3	4	25014	4	1	886	6	1	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	16	0	1	15	0	1	206	1	1	799	2	1	146	4	1	188	6	1	718	6	4	24997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	74	0	1	197	0	1	86	1	1	201	2	1	65	3	1	78	5	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	156	0	1	173	0	1	21	1	1	771	2	1	889	2	4	25014	3	1	161	4	1	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	35	14	25	14	0	1	44	0	1	819	1	1	780	2	1	210	4	1	42	6	1	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	28	16	14	14	0	1	62	0	1	162	0	1	132	1	1	842	3	1	61	4	1	163	7	1	735	7	4	25002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	22	15	15	26	0	1	31	0	1	92	1	1	747	2	1	11	4	1	815	6	1	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	115	0	1	205	0	1	831	1	1	830	3	1	885	5	1	116	5	4	24982	7	1	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	23	0	1	126	1	1	181	3	1	800	4	1	765	6	1	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	28	14	16	14	0	1	45	0	1	836	0	1	790	1	1	147	2	1	838	4	1	131	6	1	848	8	4	25004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	25	17	17	0	1	141	0	1	200	0	1	57	1	1	215	2	1	185	4	1	770	6	1	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	120	0	1	827	0	1	884	2	1	119	3	1	211	5	1	792	6	1	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	74	0	1	21	0	1	185	1	1	12	2	1	808	3	1	22	4	4	24693	5	1	869	6	1	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	32	0	1	34	0	1	847	1	1	197	3	1	764	4	1	176	5	4	25016	6	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	25	17	17	0	1	20	0	1	91	2	1	23	3	1	133	3	4	24677	4	1	818	5	1	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	17	25	0	1	10	0	1	13	0	1	95	2	1	817	2	4	24677	4	1	767	6	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	146	0	1	117	0	1	894	2	1	132	3	1	205	5	1	856	7	1	707	8	4	25007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	17	25	17	0	1	89	0	1	20	1	1	155	2	1	172	4	1	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	23	18	18	18	0	1	25	0	1	35	0	1	144	1	1	830	2	1	818	4	1	790	6	1	828	6	4	24995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	25	0	1	215	0	1	117	1	1	26	2	1	75	4	1	801	6	4	24987	7	1	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	22	13	30	13	0	1	14	0	1	157	0	1	166	1	1	786	2	1	12	4	1	869	5	4	25016	6	1	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	16	17	17	25	0	1	116	0	1	117	0	1	205	1	1	828	2	1	781	4	1	793	7	1	730	7	4	25011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	20	20	20	20	0	1	125	0	1	93	0	1	843	1	1	64	3	1	220	4	1	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	25	16	16	0	1	12	0	1	115	0	1	825	1	1	15	2	1	196	4	1	16	6	1	799	6	4	24705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	144	0	1	834	0	1	786	1	1	146	3	1	211	5	1	132	6	1	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	25	25	17	17	0	1	24	0	1	161	1	1	195	2	1	215	3	1	177	4	4	25015	5	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	16	25	16	0	1	141	0	1	825	0	1	833	1	1	41	2	1	205	4	1	893	5	1	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24	20	16	16	0	1	12	0	1	32	0	1	215	1	1	216	2	1	220	4	1	15	6	1	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	13	25	16	16	0	1	125	0	1	40	0	1	884	1	1	825	2	1	126	4	1	210	5	1	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	23	18	18	18	0	1	52	0	1	14	0	1	167	1	1	166	2	1	58	3	1	821	5	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	30	16	25	16	0	1	129	0	1	780	1	1	825	2	1	119	3	1	794	5	1	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
